Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.filename,event_option.actions,event_option.type,event_option.highlights,event_option.cabled_plug,event_option.dummy_plug,event_option.event_comment,event_option.nav,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-16T10:15:13.041Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-0.6","36.99","0.69","0.00","SciCam","/SciCam.20240816_101513041.jpg","PilotCam","/PilotCam.20240816_101513041.jpg","BrowCam","/BrowCam.20240816_101513041.jpg","UserSelect","/UserSelect.20240816_101513041.jpg","","","-999.99","14.81","-999.99","-999.99","66bf26b1111b2e001a29bc2b"
"2024-08-16T10:15:28.072Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.1","-0.8","37.53","0.68","0.00","SciCam","/SciCam.20240816_101528072.jpg","PilotCam","/PilotCam.20240816_101528072.jpg","BrowCam","/BrowCam.20240816_101528072.jpg","UserSelect","/UserSelect.20240816_101528072.jpg","","","-999.99","14.85","-999.99","-999.99","66bf26c0111b2e001a29bc2f"
"2024-08-16T10:15:43.102Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.2","-1.0","37.48","0.70","0.00","SciCam","/SciCam.20240816_101543102.jpg","PilotCam","/PilotCam.20240816_101543102.jpg","BrowCam","/BrowCam.20240816_101543102.jpg","UserSelect","/UserSelect.20240816_101543102.jpg","","","-999.99","14.82","-999.99","-999.99","66bf26cf111b2e001a29bc33"
"2024-08-16T10:15:58.133Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.2","-0.9","37.66","0.70","0.00","SciCam","/SciCam.20240816_101558133.jpg","PilotCam","/PilotCam.20240816_101558133.jpg","BrowCam","/BrowCam.20240816_101558133.jpg","UserSelect","/UserSelect.20240816_101558133.jpg","","","-999.99","14.84","-999.99","-999.99","66bf26de111b2e001a29bc37"
"2024-08-16T10:16:13.165Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.2","-1.1","37.67","0.71","0.00","SciCam","/SciCam.20240816_101613165.jpg","PilotCam","/PilotCam.20240816_101613165.jpg","BrowCam","/BrowCam.20240816_101613165.jpg","UserSelect","/UserSelect.20240816_101613165.jpg","","","-999.99","14.83","-999.99","-999.99","66bf26ed111b2e001a29bc3b"
"2024-08-16T10:16:28.192Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.3","-0.4","37.80","0.71","0.00","SciCam","/SciCam.20240816_101628192.jpg","PilotCam","/PilotCam.20240816_101628192.jpg","BrowCam","/BrowCam.20240816_101628192.jpg","UserSelect","/UserSelect.20240816_101628192.jpg","","","-999.99","14.86","-999.99","-999.99","66bf26fc111b2e001a29bc3f"
"2024-08-16T10:16:43.222Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.2","-0.8","37.74","0.72","0.00","SciCam","/SciCam.20240816_101643222.jpg","PilotCam","/PilotCam.20240816_101643222.jpg","BrowCam","/BrowCam.20240816_101643222.jpg","UserSelect","/UserSelect.20240816_101643222.jpg","","","-999.99","14.82","-999.99","-999.99","66bf270b111b2e001a29bc43"
"2024-08-16T10:16:58.252Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.1","-1.1","37.05","0.72","0.00","SciCam","/SciCam.20240816_101658252.jpg","PilotCam","/PilotCam.20240816_101658252.jpg","BrowCam","/BrowCam.20240816_101658252.jpg","UserSelect","/UserSelect.20240816_101658252.jpg","","","-999.99","14.84","-999.99","-999.99","66bf271a111b2e001a29bc47"
"2024-08-16T10:17:13.285Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.5","-1.3","37.76","0.75","0.00","SciCam","/SciCam.20240816_101713285.jpg","PilotCam","/PilotCam.20240816_101713285.jpg","BrowCam","/BrowCam.20240816_101713285.jpg","UserSelect","/UserSelect.20240816_101713285.jpg","","","-999.99","14.85","-999.99","-999.99","66bf2729111b2e001a29bc4b"
"2024-08-16T10:17:28.310Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.5","-0.6","37.18","0.74","0.00","SciCam","/SciCam.20240816_101728310.jpg","PilotCam","/PilotCam.20240816_101728310.jpg","BrowCam","/BrowCam.20240816_101728310.jpg","UserSelect","/UserSelect.20240816_101728310.jpg","","","-999.99","14.83","-999.99","-999.99","66bf2738111b2e001a29bc4f"
"2024-08-16T10:17:43.337Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-0.7","37.40","0.74","0.00","SciCam","/SciCam.20240816_101743337.jpg","PilotCam","/PilotCam.20240816_101743337.jpg","BrowCam","/BrowCam.20240816_101743337.jpg","UserSelect","/UserSelect.20240816_101743337.jpg","","","-999.99","14.85","-999.99","-999.99","66bf2747111b2e001a29bc53"
"2024-08-16T10:17:58.365Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.7","-1.1","37.35","0.76","0.00","SciCam","/SciCam.20240816_101758365.jpg","PilotCam","/PilotCam.20240816_101758365.jpg","BrowCam","/BrowCam.20240816_101758365.jpg","UserSelect","/UserSelect.20240816_101758365.jpg","","","-999.99","14.84","-999.99","-999.99","66bf2756111b2e001a29bc57"
"2024-08-16T10:18:13.389Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.8","-0.3","37.58","0.76","0.00","SciCam","/SciCam.20240816_101813389.jpg","PilotCam","/PilotCam.20240816_101813389.jpg","BrowCam","/BrowCam.20240816_101813389.jpg","UserSelect","/UserSelect.20240816_101813389.jpg","","","-999.99","14.86","-999.99","-999.99","66bf2765111b2e001a29bc5b"
"2024-08-16T10:18:28.420Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.2","-1.2","37.92","0.77","0.00","SciCam","/SciCam.20240816_101828420.jpg","PilotCam","/PilotCam.20240816_101828420.jpg","BrowCam","/BrowCam.20240816_101828420.jpg","UserSelect","/UserSelect.20240816_101828420.jpg","","","-999.99","14.84","-999.99","-999.99","66bf2774111b2e001a29bc5f"
"2024-08-16T10:18:43.450Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","0.0","-0.9","38.26","0.76","0.00","SciCam","/SciCam.20240816_101843450.jpg","PilotCam","/PilotCam.20240816_101843450.jpg","BrowCam","/BrowCam.20240816_101843450.jpg","UserSelect","/UserSelect.20240816_101843450.jpg","","","-999.99","14.85","-999.99","-999.99","66bf2783111b2e001a29bc63"
"2024-08-16T10:18:58.475Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.1","-1.2","37.60","0.77","0.00","SciCam","/SciCam.20240816_101858475.jpg","PilotCam","/PilotCam.20240816_101858475.jpg","BrowCam","/BrowCam.20240816_101858475.jpg","UserSelect","/UserSelect.20240816_101858475.jpg","","","-999.99","14.86","-999.99","-999.99","66bf2792111b2e001a29bc67"
"2024-08-16T10:19:13.510Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.6","-0.8","37.83","0.78","0.00","SciCam","/SciCam.20240816_101913510.jpg","PilotCam","/PilotCam.20240816_101913510.jpg","BrowCam","/BrowCam.20240816_101913510.jpg","UserSelect","/UserSelect.20240816_101913510.jpg","","","-999.99","14.87","-999.99","-999.99","66bf27a1111b2e001a29bc6b"
"2024-08-16T10:19:28.541Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.6","-0.8","38.04","0.78","0.00","SciCam","/SciCam.20240816_101928541.jpg","PilotCam","/PilotCam.20240816_101928541.jpg","BrowCam","/BrowCam.20240816_101928541.jpg","UserSelect","/UserSelect.20240816_101928541.jpg","","","-999.99","14.85","-999.99","-999.99","66bf27b0111b2e001a29bc6f"
"2024-08-16T10:19:43.572Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.8","-1.1","37.81","0.79","0.00","SciCam","/SciCam.20240816_101943572.jpg","PilotCam","/PilotCam.20240816_101943572.jpg","BrowCam","/BrowCam.20240816_101943572.jpg","UserSelect","/UserSelect.20240816_101943572.jpg","","","-999.99","14.87","-999.99","-999.99","66bf27bf111b2e001a29bc73"
"2024-08-16T10:19:58.602Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.7","-0.7","37.35","0.78","0.00","SciCam","/SciCam.20240816_101958602.jpg","PilotCam","/PilotCam.20240816_101958602.jpg","BrowCam","/BrowCam.20240816_101958602.jpg","UserSelect","/UserSelect.20240816_101958602.jpg","","","-999.99","14.86","-999.99","-999.99","66bf27ce111b2e001a29bc77"
"2024-08-16T10:20:13.622Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.3","-0.8","36.79","0.80","0.00","SciCam","/SciCam.20240816_102013622.jpg","PilotCam","/PilotCam.20240816_102013622.jpg","BrowCam","/BrowCam.20240816_102013622.jpg","UserSelect","/UserSelect.20240816_102013622.jpg","","","-999.99","14.86","-999.99","-999.99","66bf27dd111b2e001a29bc7b"
"2024-08-16T10:20:28.655Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.5","-0.3","37.25","0.78","0.00","SciCam","/SciCam.20240816_102028655.jpg","PilotCam","/PilotCam.20240816_102028655.jpg","BrowCam","/BrowCam.20240816_102028655.jpg","UserSelect","/UserSelect.20240816_102028655.jpg","","","-999.99","14.88","-999.99","-999.99","66bf27ec111b2e001a29bc7f"
"2024-08-16T10:20:43.672Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.7","-1.0","37.18","0.80","0.00","SciCam","/SciCam.20240816_102043672.jpg","PilotCam","/PilotCam.20240816_102043672.jpg","BrowCam","/BrowCam.20240816_102043672.jpg","UserSelect","/UserSelect.20240816_102043672.jpg","","","-999.99","14.87","-999.99","-999.99","66bf27fb111b2e001a29bc83"
"2024-08-16T10:20:58.699Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-1.0","37.47","0.80","0.00","SciCam","/SciCam.20240816_102058699.jpg","PilotCam","/PilotCam.20240816_102058699.jpg","BrowCam","/BrowCam.20240816_102058699.jpg","UserSelect","/UserSelect.20240816_102058699.jpg","","","-999.99","14.89","-999.99","-999.99","66bf280a111b2e001a29bc87"
"2024-08-16T10:21:13.732Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.2","-1.2","37.35","0.81","0.00","SciCam","/SciCam.20240816_102113732.jpg","PilotCam","/PilotCam.20240816_102113732.jpg","BrowCam","/BrowCam.20240816_102113732.jpg","UserSelect","/UserSelect.20240816_102113732.jpg","","","-999.99","14.88","-999.99","-999.99","66bf2819111b2e001a29bc8b"
"2024-08-16T10:21:28.763Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.1","-0.3","37.48","0.80","0.00","SciCam","/SciCam.20240816_102128763.jpg","PilotCam","/PilotCam.20240816_102128763.jpg","BrowCam","/BrowCam.20240816_102128763.jpg","UserSelect","/UserSelect.20240816_102128763.jpg","","","-999.99","14.89","-999.99","-999.99","66bf2828111b2e001a29bc8f"
"2024-08-16T10:21:43.791Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.1","-0.4","37.44","0.79","0.00","SciCam","/SciCam.20240816_102143791.jpg","PilotCam","/PilotCam.20240816_102143791.jpg","BrowCam","/BrowCam.20240816_102143791.jpg","UserSelect","/UserSelect.20240816_102143791.jpg","","","-999.99","14.90","-999.99","-999.99","66bf2837111b2e001a29bc93"
"2024-08-16T10:21:58.822Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-1.2","37.53","0.81","0.00","SciCam","/SciCam.20240816_102158822.jpg","PilotCam","/PilotCam.20240816_102158822.jpg","BrowCam","/BrowCam.20240816_102158822.jpg","UserSelect","/UserSelect.20240816_102158822.jpg","","","-999.99","14.90","-999.99","-999.99","66bf2846111b2e001a29bc97"
"2024-08-16T10:22:13.854Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-0.8","37.70","0.81","0.00","SciCam","/SciCam.20240816_102213854.jpg","PilotCam","/PilotCam.20240816_102213854.jpg","BrowCam","/BrowCam.20240816_102213854.jpg","UserSelect","/UserSelect.20240816_102213854.jpg","","","-999.99","14.89","-999.99","-999.99","66bf2855111b2e001a29bc9b"
"2024-08-16T10:22:28.887Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","0.1","-1.1","37.74","0.81","0.00","SciCam","/SciCam.20240816_102228887.jpg","PilotCam","/PilotCam.20240816_102228887.jpg","BrowCam","/BrowCam.20240816_102228887.jpg","UserSelect","/UserSelect.20240816_102228887.jpg","","","-999.99","14.90","-999.99","-999.99","66bf2864111b2e001a29bc9f"
"2024-08-16T10:22:43.920Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.1","-1.0","37.42","0.81","0.00","SciCam","/SciCam.20240816_102243920.jpg","PilotCam","/PilotCam.20240816_102243920.jpg","BrowCam","/BrowCam.20240816_102243920.jpg","UserSelect","/UserSelect.20240816_102243920.jpg","","","-999.99","14.91","-999.99","-999.99","66bf2873111b2e001a29bca3"
"2024-08-16T10:22:58.953Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.5","-0.7","37.64","0.82","0.00","SciCam","/SciCam.20240816_102258953.jpg","PilotCam","/PilotCam.20240816_102258953.jpg","BrowCam","/BrowCam.20240816_102258953.jpg","UserSelect","/UserSelect.20240816_102258953.jpg","","","-999.99","14.93","-999.99","-999.99","66bf2882111b2e001a29bca7"
"2024-08-16T10:23:13.985Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-1.0","-0.7","37.74","0.83","0.00","SciCam","/SciCam.20240816_102313985.jpg","PilotCam","/PilotCam.20240816_102313985.jpg","BrowCam","/BrowCam.20240816_102313985.jpg","UserSelect","/UserSelect.20240816_102313985.jpg","","","-999.99","14.92","-999.99","-999.99","66bf2891111b2e001a29bcab"
"2024-08-16T10:23:29.015Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-1.1","37.77","0.82","0.00","SciCam","/SciCam.20240816_102329015.jpg","PilotCam","/PilotCam.20240816_102329015.jpg","BrowCam","/BrowCam.20240816_102329015.jpg","UserSelect","/UserSelect.20240816_102329015.jpg","","","-999.99","14.91","-999.99","-999.99","66bf28a1111b2e001a29bcaf"
"2024-08-16T10:23:44.033Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.6","-0.7","37.87","0.82","0.00","SciCam","/SciCam.20240816_102344033.jpg","PilotCam","/PilotCam.20240816_102344033.jpg","BrowCam","/BrowCam.20240816_102344033.jpg","UserSelect","/UserSelect.20240816_102344033.jpg","","","-999.99","14.95","-999.99","-999.99","66bf28b0111b2e001a29bcb3"
"2024-08-16T10:23:59.062Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.2","-1.3","37.96","0.81","0.00","SciCam","/SciCam.20240816_102359062.jpg","PilotCam","/PilotCam.20240816_102359062.jpg","BrowCam","/BrowCam.20240816_102359062.jpg","UserSelect","/UserSelect.20240816_102359062.jpg","","","-999.99","14.92","-999.99","-999.99","66bf28bf111b2e001a29bcb7"
"2024-08-16T10:24:14.088Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.3","-0.9","37.86","0.83","0.00","SciCam","/SciCam.20240816_102414088.jpg","PilotCam","/PilotCam.20240816_102414088.jpg","BrowCam","/BrowCam.20240816_102414088.jpg","UserSelect","/UserSelect.20240816_102414088.jpg","","","-999.99","14.94","-999.99","-999.99","66bf28ce111b2e001a29bcbb"
"2024-08-16T10:24:29.118Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.6","-0.3","37.82","0.83","0.00","SciCam","/SciCam.20240816_102429118.jpg","PilotCam","/PilotCam.20240816_102429118.jpg","BrowCam","/BrowCam.20240816_102429118.jpg","UserSelect","/UserSelect.20240816_102429118.jpg","","","-999.99","14.93","-999.99","-999.99","66bf28dd111b2e001a29bcbf"
"2024-08-16T10:24:44.150Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.1","-0.7","37.96","0.81","0.00","SciCam","/SciCam.20240816_102444150.jpg","PilotCam","/PilotCam.20240816_102444150.jpg","BrowCam","/BrowCam.20240816_102444150.jpg","UserSelect","/UserSelect.20240816_102444150.jpg","","","-999.99","14.92","-999.99","-999.99","66bf28ec111b2e001a29bcc3"
"2024-08-16T10:24:59.180Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-0.7","37.93","0.82","0.00","SciCam","/SciCam.20240816_102459180.jpg","PilotCam","/PilotCam.20240816_102459180.jpg","BrowCam","/BrowCam.20240816_102459180.jpg","UserSelect","/UserSelect.20240816_102459180.jpg","","","-999.99","14.93","-999.99","-999.99","66bf28fb111b2e001a29bcc7"
"2024-08-16T10:25:14.211Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-0.3","37.89","0.82","0.00","SciCam","/SciCam.20240816_102514211.jpg","PilotCam","/PilotCam.20240816_102514211.jpg","BrowCam","/BrowCam.20240816_102514211.jpg","UserSelect","/UserSelect.20240816_102514211.jpg","","","-999.99","14.91","-999.99","-999.99","66bf290a111b2e001a29bccb"
"2024-08-16T10:25:29.242Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.4","-1.2","37.75","0.82","0.00","SciCam","/SciCam.20240816_102529242.jpg","PilotCam","/PilotCam.20240816_102529242.jpg","BrowCam","/BrowCam.20240816_102529242.jpg","UserSelect","/UserSelect.20240816_102529242.jpg","","","-999.99","14.94","-999.99","-999.99","66bf2919111b2e001a29bccf"
"2024-08-16T10:25:44.271Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.3","-0.3","37.83","0.83","0.00","SciCam","/SciCam.20240816_102544271.jpg","PilotCam","/PilotCam.20240816_102544271.jpg","BrowCam","/BrowCam.20240816_102544271.jpg","UserSelect","/UserSelect.20240816_102544271.jpg","","","-999.99","14.95","-999.99","-999.99","66bf2928111b2e001a29bcd3"
"2024-08-16T10:25:59.302Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","0.0","-1.1","37.62","0.82","0.00","SciCam","/SciCam.20240816_102559302.jpg","PilotCam","/PilotCam.20240816_102559302.jpg","BrowCam","/BrowCam.20240816_102559302.jpg","UserSelect","/UserSelect.20240816_102559302.jpg","","","-999.99","14.92","-999.99","-999.99","66bf2937111b2e001a29bcd7"
"2024-08-16T10:26:14.333Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.3","-0.8","37.65","0.84","0.00","SciCam","/SciCam.20240816_102614333.jpg","PilotCam","/PilotCam.20240816_102614333.jpg","BrowCam","/BrowCam.20240816_102614333.jpg","UserSelect","/UserSelect.20240816_102614333.jpg","","","-999.99","14.94","-999.99","-999.99","66bf2946111b2e001a29bcdb"
"2024-08-16T10:26:29.361Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","0.1","-0.7","37.67","0.83","0.00","SciCam","/SciCam.20240816_102629361.jpg","PilotCam","/PilotCam.20240816_102629361.jpg","BrowCam","/BrowCam.20240816_102629361.jpg","UserSelect","/UserSelect.20240816_102629361.jpg","","","-999.99","14.93","-999.99","-999.99","66bf2955111b2e001a29bcdf"
"2024-08-16T10:26:44.387Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.8","-1.0","37.59","0.86","0.00","SciCam","/SciCam.20240816_102644387.jpg","PilotCam","/PilotCam.20240816_102644387.jpg","BrowCam","/BrowCam.20240816_102644387.jpg","UserSelect","/UserSelect.20240816_102644387.jpg","","","-999.99","14.92","-999.99","-999.99","66bf2964111b2e001a29bce3"
"2024-08-16T10:26:59.417Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.2","-1.1","37.68","0.84","0.00","SciCam","/SciCam.20240816_102659417.jpg","PilotCam","/PilotCam.20240816_102659417.jpg","BrowCam","/BrowCam.20240816_102659417.jpg","UserSelect","/UserSelect.20240816_102659417.jpg","","","-999.99","14.95","-999.99","-999.99","66bf2973111b2e001a29bce7"
"2024-08-16T10:27:14.444Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.0","-0.7","37.59","0.85","0.00","SciCam","/SciCam.20240816_102714444.jpg","PilotCam","/PilotCam.20240816_102714444.jpg","BrowCam","/BrowCam.20240816_102714444.jpg","UserSelect","/UserSelect.20240816_102714444.jpg","","","-999.99","14.93","-999.99","-999.99","66bf2982111b2e001a29bceb"
"2024-08-16T10:27:29.475Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.3","-0.8","37.50","0.86","0.00","SciCam","/SciCam.20240816_102729475.jpg","PilotCam","/PilotCam.20240816_102729475.jpg","BrowCam","/BrowCam.20240816_102729475.jpg","UserSelect","/UserSelect.20240816_102729475.jpg","","","-999.99","14.96","-999.99","-999.99","66bf2991111b2e001a29bcef"
"2024-08-16T10:27:44.506Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","0.6","-0.5","37.87","0.82","0.00","SciCam","/SciCam.20240816_102744506.jpg","PilotCam","/PilotCam.20240816_102744506.jpg","BrowCam","/BrowCam.20240816_102744506.jpg","UserSelect","/UserSelect.20240816_102744506.jpg","","","-999.99","14.93","-999.99","-999.99","66bf29a0111b2e001a29bcf3"
"2024-08-16T10:27:59.534Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","0.0","-0.7","37.45","0.84","0.00","SciCam","/SciCam.20240816_102759534.jpg","PilotCam","/PilotCam.20240816_102759534.jpg","BrowCam","/BrowCam.20240816_102759534.jpg","UserSelect","/UserSelect.20240816_102759534.jpg","","","-999.99","14.91","-999.99","-999.99","66bf29af111b2e001a29bcf7"
"2024-08-16T10:28:14.562Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.5","-3.0","35.50","0.91","0.00","SciCam","/SciCam.20240816_102814562.jpg","PilotCam","/PilotCam.20240816_102814562.jpg","BrowCam","/BrowCam.20240816_102814562.jpg","UserSelect","/UserSelect.20240816_102814562.jpg","","","-999.99","14.93","-999.99","-999.99","66bf29be111b2e001a29bcfb"
"2024-08-16T10:28:28.899Z","44.6336784","-124.3080789","VEHICLE","","guest","Jason off deck","","","","","","","","","0.00","0.00","-0.7","-2.9","35.51","0.88","0.00","SciCam","/SciCam.20240816_102828899.jpg","PilotCam","/PilotCam.20240816_102828899.jpg","BrowCam","/BrowCam.20240816_102828899.jpg","UserSelect","/UserSelect.20240816_102828899.jpg","","","-999.99","14.96","-999.99","-999.99","66bf29cc111b2e001a29bcff"
"2024-08-16T10:28:29.593Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.8","-2.0","35.37","0.88","0.00","SciCam","/SciCam.20240816_102829593.jpg","PilotCam","/PilotCam.20240816_102829593.jpg","BrowCam","/BrowCam.20240816_102829593.jpg","UserSelect","/UserSelect.20240816_102829593.jpg","","","-999.99","14.94","-999.99","-999.99","66bf29cd111b2e001a29bd02"
"2024-08-16T10:28:44.619Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.3","-0.9","47.90","0.83","0.00","SciCam","/SciCam.20240816_102844619.jpg","PilotCam","/PilotCam.20240816_102844619.jpg","BrowCam","/BrowCam.20240816_102844619.jpg","UserSelect","/UserSelect.20240816_102844619.jpg","","","-999.99","14.95","-999.99","-999.99","66bf29dc111b2e001a29bd07"
"2024-08-16T10:28:59.650Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-0.7","-0.8","103.28","0.86","0.00","SciCam","/SciCam.20240816_102859650.jpg","PilotCam","/PilotCam.20240816_102859650.jpg","BrowCam","/BrowCam.20240816_102859650.jpg","UserSelect","/UserSelect.20240816_102859650.jpg","","","-999.99","14.93","-999.99","-999.99","66bf29eb111b2e001a29bd0b"
"2024-08-16T10:29:14.666Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-1.6","-0.2","131.26","0.87","0.00","SciCam","/SciCam.20240816_102914666.jpg","PilotCam","/PilotCam.20240816_102914666.jpg","BrowCam","/BrowCam.20240816_102914666.jpg","UserSelect","/UserSelect.20240816_102914666.jpg","","","-999.99","14.93","-999.99","-999.99","66bf29fa111b2e001a29bd0f"
"2024-08-16T10:29:29.699Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-1.5","-1.8","131.47","0.89","0.00","SciCam","/SciCam.20240816_102929699.jpg","PilotCam","/PilotCam.20240816_102929699.jpg","BrowCam","/BrowCam.20240816_102929699.jpg","UserSelect","/UserSelect.20240816_102929699.jpg","","","-999.99","14.94","-999.99","-999.99","66bf2a09111b2e001a29bd13"
"2024-08-16T10:29:44.730Z","44.6336784","-124.3080789","ASNAP","","admin","","","","","","","","","","0.00","0.00","-1.8","-1.1","131.51","0.94","0.00","SciCam","/SciCam.20240816_102944730.jpg","PilotCam","/PilotCam.20240816_102944730.jpg","BrowCam","/BrowCam.20240816_102944730.jpg","UserSelect","/UserSelect.20240816_102944730.jpg","","","-999.99","14.92","-999.99","-999.99","66bf2a18111b2e001a29bd17"
"2024-08-16T10:29:47.648Z","44.6336784","-124.3080789","FREE_FORM","turned turbo on ","guest","","","","","","","","","","0.00","0.00","-1.4","-2.7","131.35","0.92","0.00","SciCam","/SciCam.20240816_102947648.jpg","BrowCam","/BrowCam.20240816_102947648.jpg","UserSelect","/UserSelect.20240816_102947648.jpg","","","","","-999.99","14.93","-999.99","-999.99","66bf2a1b111b2e001a29bd1b"
