Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.new_watchstander,event_option.milestone,event_option.location,event_option.dive_#/summary,event_option.filename,event_option.dummy_plug,event_option.cabled_plug,event_option.type,event_option.sample_name,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-30T12:30:05.448Z","45.9166715","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.54","0.4","-4.2","268.25","146.57","0.58","SciCam","/SciCam.20240830_123005448.jpg","PilotCam","/PilotCam.20240830_123005448.jpg","BrowCam","/BrowCam.20240830_123005448.jpg","UserSelect","/UserSelect.20240830_123005448.jpg","","","-999.99","7.45","-999.99","-999.99","66d1bb4df9835f001a7ff6e3"
"2024-08-30T12:30:20.473Z","45.9166732","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.73","-3.8","-3.6","271.37","145.64","0.58","SciCam","/SciCam.20240830_123020473.jpg","PilotCam","/PilotCam.20240830_123020473.jpg","BrowCam","/BrowCam.20240830_123020473.jpg","UserSelect","/UserSelect.20240830_123020473.jpg","","","-999.99","7.36","-999.99","-999.99","66d1bb5cf9835f001a7ff6e7"
"2024-08-30T12:30:35.504Z","45.9166760","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.04","0.5","-3.5","278.58","145.67","0.58","SciCam","/SciCam.20240830_123035504.jpg","PilotCam","/PilotCam.20240830_123035504.jpg","BrowCam","/BrowCam.20240830_123035504.jpg","UserSelect","/UserSelect.20240830_123035504.jpg","","","-999.99","7.40","-999.99","-999.99","66d1bb6bf9835f001a7ff6eb"
"2024-08-30T12:30:50.533Z","45.9166759","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.03","0.2","-3.6","278.39","145.67","0.58","SciCam","/SciCam.20240830_123050533.jpg","PilotCam","/PilotCam.20240830_123050533.jpg","BrowCam","/BrowCam.20240830_123050533.jpg","UserSelect","/UserSelect.20240830_123050533.jpg","","","-999.99","7.36","-999.99","-999.99","66d1bb7af9835f001a7ff6f3"
"2024-08-30T12:31:01.117Z","45.9166759","-130.0250241","NAV","Ship all stop","guest","","","","","","","","","","","","-1.87","1.03","0.0","-3.6","278.34","145.70","0.58","SciCam","/SciCam.20240830_123101117.jpg","PilotCam","/PilotCam.20240830_123101117.jpg","BrowCam","/BrowCam.20240830_123101117.jpg","UserSelect","/UserSelect.20240830_123101117.jpg","","","-999.99","7.42","-999.99","-999.99","66d1bb85f9835f001a7ff6f7"
"2024-08-30T12:31:05.561Z","45.9166759","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.03","0.0","-3.6","278.36","145.72","0.58","SciCam","/SciCam.20240830_123105561.jpg","PilotCam","/PilotCam.20240830_123105561.jpg","BrowCam","/BrowCam.20240830_123105561.jpg","UserSelect","/UserSelect.20240830_123105561.jpg","","","-999.99","7.43","-999.99","-999.99","66d1bb89f9835f001a7ff6fb"
"2024-08-30T12:31:20.585Z","45.9166924","-130.0249966","ASNAP","","admin","","","","","","","","","","","","0.26","2.86","-2.0","-3.3","358.11","147.66","0.58","SciCam","/SciCam.20240830_123120585.jpg","PilotCam","/PilotCam.20240830_123120585.jpg","BrowCam","/BrowCam.20240830_123120585.jpg","UserSelect","/UserSelect.20240830_123120585.jpg","","","-999.99","7.44","-999.99","-999.99","66d1bb98f9835f001a7ff6ff"
"2024-08-30T12:31:35.617Z","45.9166911","-130.0249914","ASNAP","","admin","","","","","","","","","","","","0.67","2.72","-0.3","-3.3","7.24","151.39","0.58","SciCam","/SciCam.20240830_123135617.jpg","PilotCam","/PilotCam.20240830_123135617.jpg","BrowCam","/BrowCam.20240830_123135617.jpg","UserSelect","/UserSelect.20240830_123135617.jpg","","","-999.99","7.60","-999.99","-999.99","66d1bba7f9835f001a7ff703"
"2024-08-30T12:31:50.650Z","45.9166914","-130.0249930","ASNAP","","admin","","","","","","","","","","","","0.54","2.75","0.4","-5.2","2.80","156.61","0.58","SciCam","/SciCam.20240830_123150650.jpg","PilotCam","/PilotCam.20240830_123150650.jpg","BrowCam","/BrowCam.20240830_123150650.jpg","UserSelect","/UserSelect.20240830_123150650.jpg","","","-999.99","7.51","-999.99","-999.99","66d1bbb6f9835f001a7ff707"
"2024-08-30T12:32:05.681Z","45.9166915","-130.0249924","ASNAP","","admin","","","","","","","","","","","","0.59","2.76","-0.1","-3.2","4.43","160.35","0.58","SciCam","/SciCam.20240830_123205681.jpg","PilotCam","/PilotCam.20240830_123205681.jpg","BrowCam","/BrowCam.20240830_123205681.jpg","UserSelect","/UserSelect.20240830_123205681.jpg","","","-999.99","7.36","-999.99","-999.99","66d1bbc5f9835f001a7ff70b"
"2024-08-30T12:32:20.712Z","45.9166914","-130.0249921","ASNAP","","admin","","","","","","","","","","","","0.61","2.75","-0.1","-2.9","4.95","167.68","0.58","SciCam","/SciCam.20240830_123220712.jpg","PilotCam","/PilotCam.20240830_123220712.jpg","BrowCam","/BrowCam.20240830_123220712.jpg","UserSelect","/UserSelect.20240830_123220712.jpg","","","-999.99","7.22","-999.99","-999.99","66d1bbd4f9835f001a7ff70f"
"2024-08-30T12:32:35.745Z","45.9166903","-130.0249893","ASNAP","","admin","","","","","","","","","","","","0.83","2.63","-0.6","-3.2","11.90","172.63","0.58","SciCam","/SciCam.20240830_123235745.jpg","PilotCam","/PilotCam.20240830_123235745.jpg","BrowCam","/BrowCam.20240830_123235745.jpg","UserSelect","/UserSelect.20240830_123235745.jpg","","","-999.99","7.17","-999.99","-999.99","66d1bbe3f9835f001a7ff713"
"2024-08-30T12:32:50.779Z","45.9166905","-130.0249899","ASNAP","","admin","","","","","","","","","","","","0.78","2.65","-0.2","-3.7","10.20","175.00","0.58","SciCam","/SciCam.20240830_123250779.jpg","PilotCam","/PilotCam.20240830_123250779.jpg","BrowCam","/BrowCam.20240830_123250779.jpg","UserSelect","/UserSelect.20240830_123250779.jpg","","","-999.99","7.25","-999.99","-999.99","66d1bbf2f9835f001a7ff717"
"2024-08-30T12:33:05.806Z","45.9166910","-130.0249916","ASNAP","","admin","","","","","","","","","","","","0.65","2.71","1.1","-4.2","6.48","178.40","0.58","SciCam","/SciCam.20240830_123305806.jpg","PilotCam","/PilotCam.20240830_123305806.jpg","BrowCam","/BrowCam.20240830_123305806.jpg","UserSelect","/UserSelect.20240830_123305806.jpg","","","-999.99","7.19","-999.99","-999.99","66d1bc01f9835f001a7ff71b"
"2024-08-30T12:33:20.837Z","45.9166908","-130.0249905","ASNAP","","admin","","","","","","","","","","","","0.74","2.68","0.8","-3.0","8.87","184.37","0.58","SciCam","/SciCam.20240830_123320837.jpg","PilotCam","/PilotCam.20240830_123320837.jpg","BrowCam","/BrowCam.20240830_123320837.jpg","UserSelect","/UserSelect.20240830_123320837.jpg","","","-999.99","7.17","-999.99","-999.99","66d1bc10f9835f001a7ff71f"
"2024-08-30T12:33:35.870Z","45.9166883","-130.0249860","ASNAP","","admin","","","","","","","","","","","","1.09","2.40","-0.1","-4.6","20.46","192.87","0.58","SciCam","/SciCam.20240830_123335870.jpg","PilotCam","/PilotCam.20240830_123335870.jpg","BrowCam","/BrowCam.20240830_123335870.jpg","UserSelect","/UserSelect.20240830_123335870.jpg","","","-999.99","7.08","-999.99","-999.99","66d1bc1ff9835f001a7ff723"
"2024-08-30T12:33:50.902Z","45.9166689","-130.0249745","ASNAP","","admin","","","","","","","","","","","","1.98","0.25","0.2","-5.1","72.19","195.27","0.58","SciCam","/SciCam.20240830_123350902.jpg","PilotCam","/PilotCam.20240830_123350902.jpg","BrowCam","/BrowCam.20240830_123350902.jpg","UserSelect","/UserSelect.20240830_123350902.jpg","","","-999.99","7.24","-999.99","-999.99","66d1bc2ef9835f001a7ff727"
"2024-08-30T12:34:05.934Z","45.9166686","-130.0249743","ASNAP","","admin","","","","","","","","","","","","1.99","0.22","-0.2","-3.7","72.86","193.55","0.58","SciCam","/SciCam.20240830_123405934.jpg","PilotCam","/PilotCam.20240830_123405934.jpg","BrowCam","/BrowCam.20240830_123405934.jpg","UserSelect","/UserSelect.20240830_123405934.jpg","","","-999.99","7.30","-999.99","-999.99","66d1bc3df9835f001a7ff72b"
"2024-08-30T12:34:20.964Z","45.9166662","-130.0249742","ASNAP","","admin","","","","","","","","","","","","2.00","-0.05","-1.0","-3.5","78.22","192.05","0.58","SciCam","/SciCam.20240830_123420964.jpg","PilotCam","/PilotCam.20240830_123420964.jpg","BrowCam","/BrowCam.20240830_123420964.jpg","UserSelect","/UserSelect.20240830_123420964.jpg","","","-999.99","7.50","-999.99","-999.99","66d1bc4cf9835f001a7ff737"
"2024-08-30T12:34:28.706Z","45.9166689","-130.0249745","Site Interactions","SPA ","guest","","","","Axial Base","Dive J2-1648","","","","","","","1.98","0.25","0.2","-4.8","72.72","191.77","0.58","SciCam","/SciCam.20240830_123428706.jpg","PilotCam","/PilotCam.20240830_123428706.jpg","BrowCam","/BrowCam.20240830_123428706.jpg","UserSelect","/UserSelect.20240830_123428706.jpg","","","-999.99","7.25","-999.99","-999.99","66d1bc54f9835f001a7ff73b"
"2024-08-30T12:34:35.998Z","45.9166666","-130.0249745","ASNAP","","admin","","","","","","","","","","","","1.98","-0.01","-2.4","-6.2","76.88","191.98","0.58","SciCam","/SciCam.20240830_123435998.jpg","PilotCam","/PilotCam.20240830_123435998.jpg","BrowCam","/BrowCam.20240830_123435998.jpg","UserSelect","/UserSelect.20240830_123435998.jpg","","","-999.99","7.29","-999.99","-999.99","66d1bc5bf9835f001a7ff73f"
"2024-08-30T12:34:51.029Z","45.9166597","-130.0249753","ASNAP","","admin","","","","","","","","","","","","1.92","-0.77","-1.2","-4.9","92.43","192.16","0.58","SciCam","/SciCam.20240830_123451029.jpg","PilotCam","/PilotCam.20240830_123451029.jpg","BrowCam","/BrowCam.20240830_123451029.jpg","UserSelect","/UserSelect.20240830_123451029.jpg","","","-999.99","7.39","-999.99","-999.99","66d1bc6bf9835f001a7ff743"
"2024-08-30T12:35:06.061Z","45.9166574","-130.0249759","ASNAP","","admin","","","","","","","","","","","","1.87","-1.03","-0.2","-3.7","98.13","191.97","0.58","SciCam","/SciCam.20240830_123506061.jpg","PilotCam","/PilotCam.20240830_123506061.jpg","BrowCam","/BrowCam.20240830_123506061.jpg","UserSelect","/UserSelect.20240830_123506061.jpg","","","-999.99","7.28","-999.99","-999.99","66d1bc7af9835f001a7ff747"
"2024-08-30T12:35:21.094Z","45.9166581","-130.0249758","ASNAP","","admin","","","","","","","","","","","","1.88","-0.95","0.1","-4.4","96.56","191.97","0.58","SciCam","/SciCam.20240830_123521094.jpg","PilotCam","/PilotCam.20240830_123521094.jpg","BrowCam","/BrowCam.20240830_123521094.jpg","UserSelect","/UserSelect.20240830_123521094.jpg","","","-999.99","7.23","-999.99","-999.99","66d1bc89f9835f001a7ff74b"
"2024-08-30T12:35:36.126Z","45.9166555","-130.0249768","ASNAP","","admin","","","","","","","","","","","","1.80","-1.24","0.6","-3.6","103.20","191.95","0.58","SciCam","/SciCam.20240830_123536126.jpg","PilotCam","/PilotCam.20240830_123536126.jpg","BrowCam","/BrowCam.20240830_123536126.jpg","UserSelect","/UserSelect.20240830_123536126.jpg","","","-999.99","7.23","-999.99","-999.99","66d1bc98f9835f001a7ff74f"
"2024-08-30T12:35:51.155Z","45.9166569","-130.0249762","ASNAP","","admin","","","","","","","","","","","","1.85","-1.09","-0.1","-3.8","99.59","191.94","0.58","SciCam","/SciCam.20240830_123551155.jpg","PilotCam","/PilotCam.20240830_123551155.jpg","BrowCam","/BrowCam.20240830_123551155.jpg","UserSelect","/UserSelect.20240830_123551155.jpg","","","-999.99","7.22","-999.99","-999.99","66d1bca7f9835f001a7ff753"
"2024-08-30T12:36:06.187Z","45.9166574","-130.0249759","ASNAP","","admin","","","","","","","","","","","","1.87","-1.03","-0.4","-4.0","98.26","192.00","0.58","SciCam","/SciCam.20240830_123606187.jpg","PilotCam","/PilotCam.20240830_123606187.jpg","BrowCam","/BrowCam.20240830_123606187.jpg","UserSelect","/UserSelect.20240830_123606187.jpg","","","-999.99","7.30","-999.99","-999.99","66d1bcb6f9835f001a7ff757"
"2024-08-30T12:36:21.218Z","45.9166562","-130.0249764","ASNAP","","admin","","","","","","","","","","","","1.83","-1.16","-2.1","-4.2","101.35","192.10","0.58","SciCam","/SciCam.20240830_123621218.jpg","PilotCam","/PilotCam.20240830_123621218.jpg","BrowCam","/BrowCam.20240830_123621218.jpg","UserSelect","/UserSelect.20240830_123621218.jpg","","","-999.99","7.29","-999.99","-999.99","66d1bcc5f9835f001a7ff75b"
"2024-08-30T12:36:36.238Z","45.9166533","-130.0249777","ASNAP","","admin","","","","","","","","","","","","1.73","-1.49","-2.0","-2.3","108.16","192.12","0.58","SciCam","/SciCam.20240830_123636238.jpg","PilotCam","/PilotCam.20240830_123636238.jpg","BrowCam","/BrowCam.20240830_123636238.jpg","UserSelect","/UserSelect.20240830_123636238.jpg","","","-999.99","7.29","-999.99","-999.99","66d1bcd4f9835f001a7ff75f"
"2024-08-30T12:36:51.265Z","45.9166543","-130.0249772","ASNAP","","admin","","","","","","","","","","","","1.77","-1.38","-0.8","-2.6","105.67","191.87","0.58","SciCam","/SciCam.20240830_123651265.jpg","PilotCam","/PilotCam.20240830_123651265.jpg","BrowCam","/BrowCam.20240830_123651265.jpg","UserSelect","/UserSelect.20240830_123651265.jpg","","","-999.99","7.25","-999.99","-999.99","66d1bce3f9835f001a7ff763"
"2024-08-30T12:37:06.296Z","45.9166482","-130.0249821","ASNAP","","admin","","","","","","","","","","","","1.39","-2.05","-0.8","-4.8","122.81","192.02","0.58","SciCam","/SciCam.20240830_123706296.jpg","PilotCam","/PilotCam.20240830_123706296.jpg","BrowCam","/BrowCam.20240830_123706296.jpg","UserSelect","/UserSelect.20240830_123706296.jpg","","","-999.99","7.25","-999.99","-999.99","66d1bcf2f9835f001a7ff767"
"2024-08-30T12:37:21.327Z","45.9166486","-130.0249814","ASNAP","","admin","","","","","","","","","","","","1.44","-2.01","-2.8","-3.6","121.91","192.01","0.58","SciCam","/SciCam.20240830_123721327.jpg","PilotCam","/PilotCam.20240830_123721327.jpg","BrowCam","/BrowCam.20240830_123721327.jpg","UserSelect","/UserSelect.20240830_123721327.jpg","","","-999.99","7.24","-999.99","-999.99","66d1bd01f9835f001a7ff76b"
"2024-08-30T12:37:36.353Z","45.9166472","-130.0249830","ASNAP","","admin","","","","","","","","","","","","1.32","-2.16","0.8","-3.7","126.33","192.02","0.58","SciCam","/SciCam.20240830_123736353.jpg","PilotCam","/PilotCam.20240830_123736353.jpg","BrowCam","/BrowCam.20240830_123736353.jpg","UserSelect","/UserSelect.20240830_123736353.jpg","","","-999.99","7.22","-999.99","-999.99","66d1bd10f9835f001a7ff76f"
"2024-08-30T12:37:51.380Z","45.9166483","-130.0249818","ASNAP","","admin","","","","","","","","","","","","1.41","-2.04","0.2","-4.0","122.52","192.01","0.58","SciCam","/SciCam.20240830_123751380.jpg","PilotCam","/PilotCam.20240830_123751380.jpg","BrowCam","/BrowCam.20240830_123751380.jpg","UserSelect","/UserSelect.20240830_123751380.jpg","","","-999.99","7.27","-999.99","-999.99","66d1bd1ff9835f001a7ff773"
"2024-08-30T12:38:06.414Z","45.9166493","-130.0249809","ASNAP","","admin","","","","","","","","","","","","1.48","-1.93","0.3","-4.0","119.62","191.98","0.58","SciCam","/SciCam.20240830_123806414.jpg","PilotCam","/PilotCam.20240830_123806414.jpg","BrowCam","/BrowCam.20240830_123806414.jpg","UserSelect","/UserSelect.20240830_123806414.jpg","","","-999.99","7.26","-999.99","-999.99","66d1bd2ef9835f001a7ff777"
"2024-08-30T12:38:21.446Z","45.9166507","-130.0249798","ASNAP","","admin","","","","","","","","","","","","1.57","-1.77","-0.3","-4.7","115.47","191.95","0.58","SciCam","/SciCam.20240830_123821446.jpg","PilotCam","/PilotCam.20240830_123821446.jpg","BrowCam","/BrowCam.20240830_123821446.jpg","UserSelect","/UserSelect.20240830_123821446.jpg","","","-999.99","7.15","-999.99","-999.99","66d1bd3df9835f001a7ff77b"
"2024-08-30T12:38:36.478Z","45.9166554","-130.0249768","ASNAP","","admin","","","","","","","","","","","","1.80","-1.25","-0.5","-3.3","103.07","192.02","0.58","SciCam","/SciCam.20240830_123836478.jpg","PilotCam","/PilotCam.20240830_123836478.jpg","BrowCam","/BrowCam.20240830_123836478.jpg","UserSelect","/UserSelect.20240830_123836478.jpg","","","-999.99","7.32","-999.99","-999.99","66d1bd4cf9835f001a7ff77f"
"2024-08-30T12:38:51.495Z","45.9166547","-130.0249772","ASNAP","","admin","","","","","","","","","","","","1.77","-1.33","0.1","-3.9","105.12","190.50","0.58","SciCam","/SciCam.20240830_123851495.jpg","PilotCam","/PilotCam.20240830_123851495.jpg","BrowCam","/BrowCam.20240830_123851495.jpg","UserSelect","/UserSelect.20240830_123851495.jpg","","","-999.99","7.27","-999.99","-999.99","66d1bd5bf9835f001a7ff783"
"2024-08-30T12:39:06.526Z","45.9166562","-130.0249767","ASNAP","","admin","","","","","","","","","","","","1.81","-1.16","2.9","-4.8","101.67","187.34","0.58","SciCam","/SciCam.20240830_123906526.jpg","PilotCam","/PilotCam.20240830_123906526.jpg","BrowCam","/BrowCam.20240830_123906526.jpg","UserSelect","/UserSelect.20240830_123906526.jpg","","","-999.99","7.17","-999.99","-999.99","66d1bd6af9835f001a7ff787"
"2024-08-30T12:39:21.557Z","45.9166671","-130.0249745","ASNAP","","admin","","","","","","","","","","","","1.98","0.05","0.8","-5.9","76.37","186.50","0.58","SciCam","/SciCam.20240830_123921557.jpg","PilotCam","/PilotCam.20240830_123921557.jpg","BrowCam","/BrowCam.20240830_123921557.jpg","UserSelect","/UserSelect.20240830_123921557.jpg","","","-999.99","7.35","-999.99","-999.99","66d1bd79f9835f001a7ff78b"
"2024-08-30T12:39:36.587Z","45.9166783","-130.0249769","ASNAP","","admin","","","","","","","","","","","","1.79","1.29","-0.9","-4.0","50.46","185.41","0.58","SciCam","/SciCam.20240830_123936587.jpg","PilotCam","/PilotCam.20240830_123936587.jpg","BrowCam","/BrowCam.20240830_123936587.jpg","UserSelect","/UserSelect.20240830_123936587.jpg","","","-999.99","7.19","-999.99","-999.99","66d1bd88f9835f001a7ff78f"
"2024-08-30T12:39:51.613Z","45.9166793","-130.0249776","ASNAP","","admin","","","","","","","","","","","","1.74","1.40","1.8","-4.1","48.46","183.27","0.58","SciCam","/SciCam.20240830_123951613.jpg","PilotCam","/PilotCam.20240830_123951613.jpg","BrowCam","/BrowCam.20240830_123951613.jpg","UserSelect","/UserSelect.20240830_123951613.jpg","","","-999.99","7.33","-999.99","-999.99","66d1bd97f9835f001a7ff793"
"2024-08-30T12:40:06.645Z","45.9166870","-130.0249845","ASNAP","","admin","","","","","","","","","","","","1.20","2.26","-0.0","-5.7","24.03","183.46","0.58","SciCam","/SciCam.20240830_124006645.jpg","PilotCam","/PilotCam.20240830_124006645.jpg","BrowCam","/BrowCam.20240830_124006645.jpg","UserSelect","/UserSelect.20240830_124006645.jpg","","","-999.99","7.17","-999.99","-999.99","66d1bda6f9835f001a7ff797"
"2024-08-30T12:40:21.679Z","45.9166911","-130.0249920","ASNAP","","admin","","","","","","","","","","","","0.62","2.72","0.1","-4.5","5.27","182.88","0.58","SciCam","/SciCam.20240830_124021679.jpg","PilotCam","/PilotCam.20240830_124021679.jpg","BrowCam","/BrowCam.20240830_124021679.jpg","UserSelect","/UserSelect.20240830_124021679.jpg","","","-999.99","7.34","-999.99","-999.99","66d1bdb5f9835f001a7ff79b"
"2024-08-30T12:40:36.714Z","45.9166922","-130.0249947","ASNAP","","admin","","","","","","","","","","","","0.41","2.84","-1.7","-1.8","359.05","183.31","0.58","SciCam","/SciCam.20240830_124036714.jpg","PilotCam","/PilotCam.20240830_124036714.jpg","BrowCam","/BrowCam.20240830_124036714.jpg","UserSelect","/UserSelect.20240830_124036714.jpg","","","-999.99","7.07","-999.99","-999.99","66d1bdc4f9835f001a7ff79f"
"2024-08-30T12:40:51.746Z","45.9166901","-130.0249897","ASNAP","","admin","","","","","","","","","","","","0.80","2.60","-0.7","-6.5","9.17","184.20","0.58","SciCam","/SciCam.20240830_124051746.jpg","PilotCam","/PilotCam.20240830_124051746.jpg","BrowCam","/BrowCam.20240830_124051746.jpg","UserSelect","/UserSelect.20240830_124051746.jpg","","","-999.99","7.29","-999.99","-999.99","66d1bdd3f9835f001a7ff7a3"
