Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.milestone,event_option.filename,event_option.event_comment,event_option.type,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-01T12:02:53.818Z","45.9172836","-130.0247351","ASNAP","","admin","","","","","","","","20.55","68.57","-4.1","0.2","291.09","1519.69","0.58","SciCam","/SciCam.20240901_120253818.jpg","PilotCam","/PilotCam.20240901_120253818.jpg","BrowCam","/BrowCam.20240901_120253818.jpg","UserSelect","/UserSelect.20240901_120253818.jpg","","","-999.99","2.42","-999.99","-999.99","66d457edf9835f001a8084a0"
"2024-09-01T12:03:08.848Z","45.9172827","-130.0247361","ASNAP","","admin","","","","","","","","20.47","68.47","0.3","-3.7","286.81","1519.93","0.58","SciCam","/SciCam.20240901_120308848.jpg","PilotCam","/PilotCam.20240901_120308848.jpg","BrowCam","/BrowCam.20240901_120308848.jpg","UserSelect","/UserSelect.20240901_120308848.jpg","","","-999.99","2.56","-999.99","-999.99","66d457fcf9835f001a8084a4"
"2024-09-01T12:03:23.880Z","45.9172829","-130.0247396","ASNAP","","admin","","","","","","","","20.20","68.49","-3.3","-1.3","286.88","1519.68","7.08","SciCam","/SciCam.20240901_120323880.jpg","PilotCam","/PilotCam.20240901_120323880.jpg","BrowCam","/BrowCam.20240901_120323880.jpg","UserSelect","/UserSelect.20240901_120323880.jpg","","","-999.99","2.52","-999.99","-999.99","66d4580bf9835f001a8084a8"
"2024-09-01T12:03:38.912Z","45.9172610","-130.0247444","ASNAP","","admin","","","","","","","","19.83","66.06","-1.4","-2.5","234.52","1519.62","0.58","SciCam","/SciCam.20240901_120338912.jpg","PilotCam","/PilotCam.20240901_120338912.jpg","BrowCam","/BrowCam.20240901_120338912.jpg","UserSelect","/UserSelect.20240901_120338912.jpg","","","-999.99","2.47","-999.99","-999.99","66d4581af9835f001a8084ac"
"2024-09-01T12:03:53.947Z","45.9172645","-130.0247467","ASNAP","","admin","","","","","","","","19.65","66.45","-5.5","-2.4","241.21","1519.32","0.58","SciCam","/SciCam.20240901_120353947.jpg","PilotCam","/PilotCam.20240901_120353947.jpg","BrowCam","/BrowCam.20240901_120353947.jpg","UserSelect","/UserSelect.20240901_120353947.jpg","","","-999.99","2.55","-999.99","-999.99","66d45829f9835f001a8084b0"
"2024-09-01T12:04:08.979Z","45.9172724","-130.0247505","ASNAP","","admin","","","","","","","","19.36","67.33","0.9","-2.6","246.07","1519.13","0.58","SciCam","/SciCam.20240901_120408979.jpg","PilotCam","/PilotCam.20240901_120408979.jpg","BrowCam","/BrowCam.20240901_120408979.jpg","UserSelect","/UserSelect.20240901_120408979.jpg","","","-999.99","2.34","-999.99","-999.99","66d45838f9835f001a8084b4"
"2024-09-01T12:04:24.011Z","45.9172589","-130.0247113","ASNAP","","admin","","","","","","","","22.40","65.83","-1.6","-10.7","131.55","1518.86","0.58","SciCam","/SciCam.20240901_120424011.jpg","PilotCam","/PilotCam.20240901_120424011.jpg","BrowCam","/BrowCam.20240901_120424011.jpg","UserSelect","/UserSelect.20240901_120424011.jpg","","","-999.99","2.41","-999.99","-999.99","66d45848f9835f001a8084b8"
"2024-09-01T12:04:39.039Z","45.9173089","-130.0246953","ASNAP","","admin","","","","","","","","23.64","71.38","-1.1","-3.3","6.61","1519.91","0.58","SciCam","/SciCam.20240901_120439039.jpg","PilotCam","/PilotCam.20240901_120439039.jpg","BrowCam","/BrowCam.20240901_120439039.jpg","UserSelect","/UserSelect.20240901_120439039.jpg","","","-999.99","2.40","-999.99","-999.99","66d45857f9835f001a8084bc"
"2024-09-01T12:04:54.072Z","45.9173087","-130.0247006","ASNAP","","admin","","","","","","","","23.23","71.36","-1.3","-2.2","12.42","1520.51","0.58","SciCam","/SciCam.20240901_120454072.jpg","PilotCam","/PilotCam.20240901_120454072.jpg","BrowCam","/BrowCam.20240901_120454072.jpg","UserSelect","/UserSelect.20240901_120454072.jpg","","","-999.99","2.50","-999.99","-999.99","66d45866f9835f001a8084c0"
"2024-09-01T12:05:09.094Z","45.9173180","-130.0246827","ASNAP","","admin","","","","","","","","24.62","72.40","-0.7","-7.2","38.55","1520.16","0.58","SciCam","/SciCam.20240901_120509094.jpg","PilotCam","/PilotCam.20240901_120509094.jpg","BrowCam","/BrowCam.20240901_120509094.jpg","UserSelect","/UserSelect.20240901_120509094.jpg","","","-999.99","2.42","-999.99","-999.99","66d45875f9835f001a8084c4"
"2024-09-01T12:05:24.127Z","45.9173005","-130.0246747","ASNAP","","admin","","","","","","","","25.24","70.45","-1.0","-4.4","104.16","1519.99","5.44","SciCam","/SciCam.20240901_120524127.jpg","PilotCam","/PilotCam.20240901_120524127.jpg","BrowCam","/BrowCam.20240901_120524127.jpg","UserSelect","/UserSelect.20240901_120524127.jpg","","","-999.99","2.40","-999.99","-999.99","66d45884f9835f001a8084c8"
"2024-09-01T12:05:39.159Z","45.9173182","-130.0247060","ASNAP","","admin","","","","","","","","22.81","72.42","-1.7","-4.3","225.64","1521.91","4.06","SciCam","/SciCam.20240901_120539159.jpg","PilotCam","/PilotCam.20240901_120539159.jpg","BrowCam","/BrowCam.20240901_120539159.jpg","UserSelect","/UserSelect.20240901_120539159.jpg","","","-999.99","2.47","-999.99","-999.99","66d45893f9835f001a8084cc"
"2024-09-01T12:05:54.194Z","45.9173273","-130.0247297","ASNAP","","admin","","","","","","","","20.97","73.43","1.0","-2.7","224.19","1522.54","3.48","SciCam","/SciCam.20240901_120554194.jpg","PilotCam","/PilotCam.20240901_120554194.jpg","BrowCam","/BrowCam.20240901_120554194.jpg","UserSelect","/UserSelect.20240901_120554194.jpg","","","-999.99","2.57","-999.99","-999.99","66d458a2f9835f001a8084d0"
"2024-09-01T12:06:09.226Z","45.9172785","-130.0247146","ASNAP","","admin","","","","","","","","22.14","68.00","-0.2","-2.5","124.30","1521.90","3.91","SciCam","/SciCam.20240901_120609226.jpg","PilotCam","/PilotCam.20240901_120609226.jpg","BrowCam","/BrowCam.20240901_120609226.jpg","UserSelect","/UserSelect.20240901_120609226.jpg","","","-999.99","2.51","-999.99","-999.99","66d458b1f9835f001a8084d4"
"2024-09-01T12:06:24.258Z","45.9172813","-130.0246698","ASNAP","","admin","","","","","","","","25.62","68.32","-0.6","-2.0","67.96","1521.88","3.90","SciCam","/SciCam.20240901_120624258.jpg","PilotCam","/PilotCam.20240901_120624258.jpg","BrowCam","/BrowCam.20240901_120624258.jpg","UserSelect","/UserSelect.20240901_120624258.jpg","","","-999.99","2.30","-999.99","-999.99","66d458c0f9835f001a8084d8"
"2024-09-01T12:06:39.291Z","45.9172572","-130.0246842","ASNAP","","admin","","","","","","","","24.50","65.64","-3.9","-5.3","76.05","1523.64","2.86","SciCam","/SciCam.20240901_120639291.jpg","PilotCam","/PilotCam.20240901_120639291.jpg","BrowCam","/BrowCam.20240901_120639291.jpg","UserSelect","/UserSelect.20240901_120639291.jpg","","","-999.99","2.54","-999.99","-999.99","66d458cff9835f001a8084dc"
"2024-09-01T12:06:54.313Z","45.9172564","-130.0246838","ASNAP","","admin","","","","","","","","24.53","65.55","-2.5","-1.7","71.70","1523.73","2.72","SciCam","/SciCam.20240901_120654313.jpg","PilotCam","/PilotCam.20240901_120654313.jpg","BrowCam","/BrowCam.20240901_120654313.jpg","UserSelect","/UserSelect.20240901_120654313.jpg","","","-999.99","2.48","-999.99","-999.99","66d458def9835f001a8084e0"
"2024-09-01T12:07:09.339Z","45.9172563","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.54","-1.1","-1.3","71.90","1523.69","2.70","SciCam","/SciCam.20240901_120709339.jpg","PilotCam","/PilotCam.20240901_120709339.jpg","BrowCam","/BrowCam.20240901_120709339.jpg","UserSelect","/UserSelect.20240901_120709339.jpg","","","-999.99","2.39","-999.99","-999.99","66d458edf9835f001a8084e4"
"2024-09-01T12:07:24.371Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.86","1523.70","2.70","SciCam","/SciCam.20240901_120724371.jpg","PilotCam","/PilotCam.20240901_120724371.jpg","BrowCam","/BrowCam.20240901_120724371.jpg","UserSelect","/UserSelect.20240901_120724371.jpg","","","-999.99","2.36","-999.99","-999.99","66d458fcf9835f001a8084e8"
"2024-09-01T12:07:39.402Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.86","1523.69","2.70","SciCam","/SciCam.20240901_120739402.jpg","PilotCam","/PilotCam.20240901_120739402.jpg","BrowCam","/BrowCam.20240901_120739402.jpg","UserSelect","/UserSelect.20240901_120739402.jpg","","","-999.99","2.48","-999.99","-999.99","66d4590bf9835f001a8084ec"
"2024-09-01T12:07:54.433Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.86","1523.69","2.70","SciCam","/SciCam.20240901_120754433.jpg","PilotCam","/PilotCam.20240901_120754433.jpg","BrowCam","/BrowCam.20240901_120754433.jpg","UserSelect","/UserSelect.20240901_120754433.jpg","","","-999.99","2.53","-999.99","-999.99","66d4591af9835f001a8084f0"
"2024-09-01T12:08:09.463Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.86","1523.69","2.70","SciCam","/SciCam.20240901_120809463.jpg","PilotCam","/PilotCam.20240901_120809463.jpg","BrowCam","/BrowCam.20240901_120809463.jpg","UserSelect","/UserSelect.20240901_120809463.jpg","","","-999.99","2.47","-999.99","-999.99","66d45929f9835f001a8084f4"
"2024-09-01T12:08:24.493Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.86","1523.69","2.70","SciCam","/SciCam.20240901_120824493.jpg","PilotCam","/PilotCam.20240901_120824493.jpg","BrowCam","/BrowCam.20240901_120824493.jpg","UserSelect","/UserSelect.20240901_120824493.jpg","","","-999.99","2.47","-999.99","-999.99","66d45938f9835f001a8084f8"
"2024-09-01T12:08:39.521Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.85","1523.68","2.70","SciCam","/SciCam.20240901_120839521.jpg","PilotCam","/PilotCam.20240901_120839521.jpg","BrowCam","/BrowCam.20240901_120839521.jpg","UserSelect","/UserSelect.20240901_120839521.jpg","","","-999.99","2.46","-999.99","-999.99","66d45947f9835f001a8084fc"
"2024-09-01T12:08:54.547Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.86","1523.68","2.70","SciCam","/SciCam.20240901_120854547.jpg","PilotCam","/PilotCam.20240901_120854547.jpg","BrowCam","/BrowCam.20240901_120854547.jpg","UserSelect","/UserSelect.20240901_120854547.jpg","","","-999.99","2.42","-999.99","-999.99","66d45956f9835f001a808500"
"2024-09-01T12:09:09.576Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.85","1523.68","2.70","SciCam","/SciCam.20240901_120909576.jpg","PilotCam","/PilotCam.20240901_120909576.jpg","BrowCam","/BrowCam.20240901_120909576.jpg","UserSelect","/UserSelect.20240901_120909576.jpg","","","-999.99","2.44","-999.99","-999.99","66d45965f9835f001a808504"
"2024-09-01T12:09:24.607Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.85","1523.68","2.70","SciCam","/SciCam.20240901_120924607.jpg","PilotCam","/PilotCam.20240901_120924607.jpg","BrowCam","/BrowCam.20240901_120924607.jpg","UserSelect","/UserSelect.20240901_120924607.jpg","","","-999.99","2.49","-999.99","-999.99","66d45974f9835f001a808508"
"2024-09-01T12:09:39.639Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.85","1523.68","2.70","SciCam","/SciCam.20240901_120939639.jpg","PilotCam","/PilotCam.20240901_120939639.jpg","BrowCam","/BrowCam.20240901_120939639.jpg","UserSelect","/UserSelect.20240901_120939639.jpg","","","-999.99","2.54","-999.99","-999.99","66d45983f9835f001a80850c"
"2024-09-01T12:09:54.666Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.85","1523.68","2.70","SciCam","/SciCam.20240901_120954666.jpg","PilotCam","/PilotCam.20240901_120954666.jpg","BrowCam","/BrowCam.20240901_120954666.jpg","UserSelect","/UserSelect.20240901_120954666.jpg","","","-999.99","2.50","-999.99","-999.99","66d45992f9835f001a808510"
"2024-09-01T12:10:09.691Z","45.9172564","-130.0246841","ASNAP","","admin","","","","","","","","24.51","65.55","-1.1","-1.3","71.84","1523.68","2.70","SciCam","/SciCam.20240901_121009691.jpg","PilotCam","/PilotCam.20240901_121009691.jpg","BrowCam","/BrowCam.20240901_121009691.jpg","UserSelect","/UserSelect.20240901_121009691.jpg","","","-999.99","2.53","-999.99","-999.99","66d459a1f9835f001a808514"
"2024-09-01T12:10:24.724Z","45.9172568","-130.0246837","ASNAP","","admin","","","","","","","","24.54","65.59","1.2","-13.7","71.97","1523.49","3.39","SciCam","/SciCam.20240901_121024724.jpg","PilotCam","/PilotCam.20240901_121024724.jpg","BrowCam","/BrowCam.20240901_121024724.jpg","UserSelect","/UserSelect.20240901_121024724.jpg","","","-999.99","2.37","-999.99","-999.99","66d459b0f9835f001a808518"
"2024-09-01T12:10:39.759Z","45.9172864","-130.0246583","ASNAP","","admin","","","","","","","","26.51","68.88","0.0","-4.8","69.92","1523.46","3.23","SciCam","/SciCam.20240901_121039759.jpg","PilotCam","/PilotCam.20240901_121039759.jpg","BrowCam","/BrowCam.20240901_121039759.jpg","UserSelect","/UserSelect.20240901_121039759.jpg","","","-999.99","2.51","-999.99","-999.99","66d459bff9835f001a80851c"
"2024-09-01T12:10:54.783Z","45.9173535","-130.0246240","ASNAP","","admin","","","","","","","","29.17","76.34","-1.8","-5.3","321.90","1523.94","2.88","SciCam","/SciCam.20240901_121054783.jpg","PilotCam","/PilotCam.20240901_121054783.jpg","BrowCam","/BrowCam.20240901_121054783.jpg","UserSelect","/UserSelect.20240901_121054783.jpg","","","-999.99","2.37","-999.99","-999.99","66d459cef9835f001a808520"
"2024-09-01T12:11:09.814Z","45.9173699","-130.0247048","ASNAP","","admin","","","","","","","","22.90","78.16","-2.3","-4.6","265.25","1523.75","3.29","SciCam","/SciCam.20240901_121109814.jpg","PilotCam","/PilotCam.20240901_121109814.jpg","BrowCam","/BrowCam.20240901_121109814.jpg","UserSelect","/UserSelect.20240901_121109814.jpg","","","-999.99","2.48","-999.99","-999.99","66d459ddf9835f001a808524"
"2024-09-01T12:11:24.833Z","45.9173465","-130.0247537","ASNAP","","admin","","","","","","","","19.11","75.56","-1.2","-5.1","256.05","1523.87","3.10","SciCam","/SciCam.20240901_121124833.jpg","PilotCam","/PilotCam.20240901_121124833.jpg","BrowCam","/BrowCam.20240901_121124833.jpg","UserSelect","/UserSelect.20240901_121124833.jpg","","","-999.99","2.39","-999.99","-999.99","66d459ecf9835f001a808528"
"2024-09-01T12:11:39.865Z","45.9173232","-130.0248235","ASNAP","","admin","","","","","","","","13.69","72.97","-2.0","-6.0","243.95","1523.94","2.90","SciCam","/SciCam.20240901_121139865.jpg","PilotCam","/PilotCam.20240901_121139865.jpg","BrowCam","/BrowCam.20240901_121139865.jpg","UserSelect","/UserSelect.20240901_121139865.jpg","","","-999.99","2.52","-999.99","-999.99","66d459fbf9835f001a80852c"
"2024-09-01T12:11:54.896Z","45.9173069","-130.0248732","ASNAP","","admin","","","","","","","","9.84","71.16","-1.5","-5.1","240.58","1523.77","2.95","SciCam","/SciCam.20240901_121154896.jpg","PilotCam","/PilotCam.20240901_121154896.jpg","BrowCam","/BrowCam.20240901_121154896.jpg","UserSelect","/UserSelect.20240901_121154896.jpg","","","-999.99","2.48","-999.99","-999.99","66d45a0af9835f001a808530"
"2024-09-01T12:12:09.926Z","45.9172923","-130.0249066","ASNAP","","admin","","","","","","","","7.25","69.54","-1.7","-5.1","234.96","1523.28","3.39","SciCam","/SciCam.20240901_121209926.jpg","PilotCam","/PilotCam.20240901_121209926.jpg","BrowCam","/BrowCam.20240901_121209926.jpg","UserSelect","/UserSelect.20240901_121209926.jpg","","","-999.99","2.44","-999.99","-999.99","66d45a19f9835f001a808534"
"2024-09-01T12:12:24.959Z","45.9172814","-130.0249149","ASNAP","","admin","","","","","","","","6.60","68.33","-1.0","-5.2","232.15","1522.87","3.76","SciCam","/SciCam.20240901_121224959.jpg","PilotCam","/PilotCam.20240901_121224959.jpg","BrowCam","/BrowCam.20240901_121224959.jpg","UserSelect","/UserSelect.20240901_121224959.jpg","","","-999.99","2.47","-999.99","-999.99","66d45a28f9835f001a808538"
"2024-09-01T12:12:31.394Z","45.9172848","-130.0249111","ROV Actions","adjusting arm","guest","(Starboard) Manipulator in use","","","","","","","6.90","68.71","-0.6","-4.6","234.23","1523.03","3.59","SciCam","/SciCam.20240901_121231394.jpg","PilotCam","/PilotCam.20240901_121231394.jpg","BrowCam","/BrowCam.20240901_121231394.jpg","UserSelect","/UserSelect.20240901_121231394.jpg","","","-999.99","2.45","-999.99","-999.99","66d45a2ff9835f001a80853c"
"2024-09-01T12:12:39.993Z","45.9172848","-130.0249140","ASNAP","","admin","","","","","","","","6.67","68.71","-0.5","-5.0","235.31","1523.14","3.48","SciCam","/SciCam.20240901_121239993.jpg","PilotCam","/PilotCam.20240901_121239993.jpg","BrowCam","/BrowCam.20240901_121239993.jpg","UserSelect","/UserSelect.20240901_121239993.jpg","","","-999.99","2.53","-999.99","-999.99","66d45a37f9835f001a808540"
"2024-09-01T12:12:55.025Z","45.9172854","-130.0249130","ASNAP","","admin","","","","","","","","6.75","68.77","-1.3","-4.8","235.51","1523.05","3.59","SciCam","/SciCam.20240901_121255025.jpg","PilotCam","/PilotCam.20240901_121255025.jpg","BrowCam","/BrowCam.20240901_121255025.jpg","UserSelect","/UserSelect.20240901_121255025.jpg","","","-999.99","2.48","-999.99","-999.99","66d45a47f9835f001a808544"
"2024-09-01T12:13:10.060Z","45.9172857","-130.0249131","ASNAP","","admin","","","","","","","","6.74","68.80","-1.3","-4.8","235.67","1523.04","3.61","SciCam","/SciCam.20240901_121310060.jpg","PilotCam","/PilotCam.20240901_121310060.jpg","BrowCam","/BrowCam.20240901_121310060.jpg","UserSelect","/UserSelect.20240901_121310060.jpg","","","-999.99","2.52","-999.99","-999.99","66d45a56f9835f001a808548"
"2024-09-01T12:13:25.079Z","45.9172743","-130.0249502","ASNAP","","admin","","","","","","","","3.86","67.54","-1.3","-5.2","236.20","1522.86","3.71","SciCam","/SciCam.20240901_121325079.jpg","PilotCam","/PilotCam.20240901_121325079.jpg","BrowCam","/BrowCam.20240901_121325079.jpg","UserSelect","/UserSelect.20240901_121325079.jpg","","","-999.99","2.53","-999.99","-999.99","66d45a65f9835f001a80854c"
"2024-09-01T12:13:40.112Z","45.9172422","-130.0249972","ASNAP","","admin","","","","","","","","0.22","63.97","-1.7","-4.8","221.67","1523.03","3.59","SciCam","/SciCam.20240901_121340112.jpg","PilotCam","/PilotCam.20240901_121340112.jpg","BrowCam","/BrowCam.20240901_121340112.jpg","UserSelect","/UserSelect.20240901_121340112.jpg","","","-999.99","2.44","-999.99","-999.99","66d45a74f9835f001a808550"
"2024-09-01T12:13:55.145Z","45.9172345","-130.0250321","ASNAP","","admin","","","","","","","","-2.49","63.11","-1.1","-4.6","221.20","1522.88","3.71","SciCam","/SciCam.20240901_121355145.jpg","PilotCam","/PilotCam.20240901_121355145.jpg","BrowCam","/BrowCam.20240901_121355145.jpg","UserSelect","/UserSelect.20240901_121355145.jpg","","","-999.99","2.48","-999.99","-999.99","66d45a83f9835f001a808554"
