Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.type,event_option.filename,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-02T09:59:32.934Z","45.9173086","-130.0254703","ASNAP","","admin","","","","","","","-36.49","71.35","0.8","-5.5","228.04","1517.39","1.67","SciCam","/SciCam.20240902_095932934.jpg","PilotCam","/PilotCam.20240902_095932934.jpg","BrowCam","/BrowCam.20240902_095932934.jpg","UserSelect","/UserSelect.20240902_095932934.jpg","","","-999.99","2.53","-999.99","-999.99","66d58c84f9835f001a80ddf9"
"2024-09-02T09:59:47.966Z","45.9173086","-130.0254712","ASNAP","","admin","","","","","","","-36.56","71.35","-0.2","-5.9","228.05","1517.41","1.67","SciCam","/SciCam.20240902_095947966.jpg","PilotCam","/PilotCam.20240902_095947966.jpg","BrowCam","/BrowCam.20240902_095947966.jpg","UserSelect","/UserSelect.20240902_095947966.jpg","","","-999.99","2.43","-999.99","-999.99","66d58c93f9835f001a80ddfd"
"2024-09-02T10:00:03.002Z","45.9173084","-130.0254712","ASNAP","","admin","","","","","","","-36.56","71.33","-0.1","-5.6","228.40","1517.44","1.65","SciCam","/SciCam.20240902_100003002.jpg","PilotCam","/PilotCam.20240902_100003002.jpg","BrowCam","/BrowCam.20240902_100003002.jpg","UserSelect","/UserSelect.20240902_100003002.jpg","","","-999.99","2.48","-999.99","-999.99","66d58ca3f9835f001a80de01"
"2024-09-02T10:00:18.036Z","45.9173098","-130.0254701","ASNAP","","admin","","","","","","","-36.47","71.48","0.4","-5.3","228.30","1516.97","2.05","SciCam","/SciCam.20240902_100018036.jpg","PilotCam","/PilotCam.20240902_100018036.jpg","BrowCam","/BrowCam.20240902_100018036.jpg","UserSelect","/UserSelect.20240902_100018036.jpg","","","-999.99","2.32","-999.99","-999.99","66d58cb2f9835f001a80de05"
"2024-09-02T10:00:28.344Z","45.9173132","-130.0254549","VEHICLE","Returning to old CTD with plug","guest","Other","","","","","","-35.29","71.86","-1.0","-5.0","238.64","1515.37","3.68","SciCam","/SciCam.20240902_100028344.jpg","PilotCam","/PilotCam.20240902_100028344.jpg","BrowCam","/BrowCam.20240902_100028344.jpg","UserSelect","/UserSelect.20240902_100028344.jpg","","","-999.99","2.49","-999.99","-999.99","66d58cbcf9835f001a80de09"
"2024-09-02T10:00:33.068Z","45.9173156","-130.0254422","ASNAP","","admin","","","","","","","-34.31","72.13","0.9","-5.1","257.19","1514.97","4.28","SciCam","/SciCam.20240902_100033068.jpg","PilotCam","/PilotCam.20240902_100033068.jpg","BrowCam","/BrowCam.20240902_100033068.jpg","UserSelect","/UserSelect.20240902_100033068.jpg","","","-999.99","2.46","-999.99","-999.99","66d58cc1f9835f001a80de0d"
"2024-09-02T10:00:48.085Z","45.9173117","-130.0254063","ASNAP","","admin","","","","","","","-31.52","71.70","0.3","-5.1","297.51","1515.25","3.96","SciCam","/SciCam.20240902_100048085.jpg","PilotCam","/PilotCam.20240902_100048085.jpg","BrowCam","/BrowCam.20240902_100048085.jpg","UserSelect","/UserSelect.20240902_100048085.jpg","","","-999.99","2.36","-999.99","-999.99","66d58cd0f9835f001a80de11"
"2024-09-02T10:01:03.113Z","45.9173029","-130.0253997","ASNAP","","admin","","","","","","","-31.01","70.72","0.1","-5.5","308.90","1516.42","3.03","SciCam","/SciCam.20240902_100103113.jpg","PilotCam","/PilotCam.20240902_100103113.jpg","BrowCam","/BrowCam.20240902_100103113.jpg","UserSelect","/UserSelect.20240902_100103113.jpg","","","-999.99","2.41","-999.99","-999.99","66d58cdff9835f001a80de15"
"2024-09-02T10:01:18.147Z","45.9172984","-130.0254158","ASNAP","","admin","","","","","","","-32.26","70.22","-0.3","-5.5","277.98","1517.11","2.43","SciCam","/SciCam.20240902_100118147.jpg","PilotCam","/PilotCam.20240902_100118147.jpg","BrowCam","/BrowCam.20240902_100118147.jpg","UserSelect","/UserSelect.20240902_100118147.jpg","","","-999.99","2.40","-999.99","-999.99","66d58ceef9835f001a80de19"
"2024-09-02T10:01:33.179Z","45.9172985","-130.0254196","ASNAP","","admin","","","","","","","-32.55","70.23","0.0","-5.3","268.97","1516.97","2.60","SciCam","/SciCam.20240902_100133179.jpg","PilotCam","/PilotCam.20240902_100133179.jpg","BrowCam","/BrowCam.20240902_100133179.jpg","UserSelect","/UserSelect.20240902_100133179.jpg","","","-999.99","2.48","-999.99","-999.99","66d58cfdf9835f001a80de1d"
"2024-09-02T10:01:48.211Z","45.9172983","-130.0254215","ASNAP","","admin","","","","","","","-32.70","70.20","-2.2","-4.9","268.79","1517.06","2.48","SciCam","/SciCam.20240902_100148211.jpg","PilotCam","/PilotCam.20240902_100148211.jpg","BrowCam","/BrowCam.20240902_100148211.jpg","UserSelect","/UserSelect.20240902_100148211.jpg","","","-999.99","2.51","-999.99","-999.99","66d58d0cf9835f001a80de21"
"2024-09-02T10:02:03.244Z","45.9172984","-130.0254208","ASNAP","","admin","","","","","","","-32.65","70.22","-2.8","-5.0","269.05","1517.06","2.65","SciCam","/SciCam.20240902_100203244.jpg","PilotCam","/PilotCam.20240902_100203244.jpg","BrowCam","/BrowCam.20240902_100203244.jpg","UserSelect","/UserSelect.20240902_100203244.jpg","","","-999.99","2.41","-999.99","-999.99","66d58d1bf9835f001a80de25"
"2024-09-02T10:02:18.276Z","45.9172984","-130.0254199","ASNAP","","admin","","","","","","","-32.58","70.22","-2.6","-5.3","269.11","1517.03","2.69","SciCam","/SciCam.20240902_100218276.jpg","PilotCam","/PilotCam.20240902_100218276.jpg","BrowCam","/BrowCam.20240902_100218276.jpg","UserSelect","/UserSelect.20240902_100218276.jpg","","","-999.99","2.44","-999.99","-999.99","66d58d2af9835f001a80de29"
"2024-09-02T10:02:33.307Z","45.9172983","-130.0254201","ASNAP","","admin","","","","","","","-32.59","70.21","-2.3","-5.4","269.14","1517.04","2.72","SciCam","/SciCam.20240902_100233307.jpg","PilotCam","/PilotCam.20240902_100233307.jpg","BrowCam","/BrowCam.20240902_100233307.jpg","UserSelect","/UserSelect.20240902_100233307.jpg","","","-999.99","2.48","-999.99","-999.99","66d58d39f9835f001a80de2d"
"2024-09-02T10:02:45.000Z","","","SulisCam","","admin","","","","sulis_20240902100245.jpg","","","","","","","","","","","","","","","","","","-5.422","-2.498","","","","","66d686b4f9835f001a811a78"
"2024-09-02T10:02:48.335Z","45.9172983","-130.0254205","ASNAP","","admin","","","","","","","-32.62","70.21","-2.5","-5.5","269.07","1517.04","2.68","SciCam","/SciCam.20240902_100248335.jpg","PilotCam","/PilotCam.20240902_100248335.jpg","BrowCam","/BrowCam.20240902_100248335.jpg","UserSelect","/UserSelect.20240902_100248335.jpg","","","-999.99","2.57","-999.99","-999.99","66d58d48f9835f001a80de31"
"2024-09-02T10:03:03.370Z","45.9172982","-130.0254203","ASNAP","","admin","","","","","","","-32.61","70.19","-2.4","-5.9","269.09","1517.02","2.70","SciCam","/SciCam.20240902_100303370.jpg","PilotCam","/PilotCam.20240902_100303370.jpg","BrowCam","/BrowCam.20240902_100303370.jpg","UserSelect","/UserSelect.20240902_100303370.jpg","","","-999.99","2.46","-999.99","-999.99","66d58d57f9835f001a80de35"
"2024-09-02T10:03:09.583Z","45.9172983","-130.0254205","ROV Actions","attaching weight to cable of old CTD","guest","","(Port) Manipulator in use","","","","","-32.62","70.20","-2.4","-5.6","269.14","1517.04","2.70","SciCam","/SciCam.20240902_100309583.jpg","PilotCam","/PilotCam.20240902_100309583.jpg","BrowCam","/BrowCam.20240902_100309583.jpg","UserSelect","/UserSelect.20240902_100309583.jpg","","","-999.99","2.51","-999.99","-999.99","66d58d5df9835f001a80de3d"
"2024-09-02T10:03:18.404Z","45.9172983","-130.0254203","ASNAP","","admin","","","","","","","-32.61","70.21","-2.8","-5.2","269.16","1517.03","2.68","SciCam","/SciCam.20240902_100318404.jpg","PilotCam","/PilotCam.20240902_100318404.jpg","BrowCam","/BrowCam.20240902_100318404.jpg","UserSelect","/UserSelect.20240902_100318404.jpg","","","-999.99","2.42","-999.99","-999.99","66d58d66f9835f001a80de41"
"2024-09-02T10:03:33.436Z","45.9172983","-130.0254206","ASNAP","","admin","","","","","","","-32.63","70.20","-2.8","-4.9","269.04","1517.04","2.68","SciCam","/SciCam.20240902_100333436.jpg","PilotCam","/PilotCam.20240902_100333436.jpg","BrowCam","/BrowCam.20240902_100333436.jpg","UserSelect","/UserSelect.20240902_100333436.jpg","","","-999.99","2.39","-999.99","-999.99","66d58d75f9835f001a80de45"
"2024-09-02T10:03:48.465Z","45.9172981","-130.0254205","ASNAP","","admin","","","","","","","-32.62","70.18","-1.6","-5.2","269.08","1517.00","2.63","SciCam","/SciCam.20240902_100348465.jpg","PilotCam","/PilotCam.20240902_100348465.jpg","BrowCam","/BrowCam.20240902_100348465.jpg","UserSelect","/UserSelect.20240902_100348465.jpg","","","-999.99","2.44","-999.99","-999.99","66d58d84f9835f001a80de49"
"2024-09-02T10:04:02.419Z","45.9172982","-130.0254202","ROV Actions","Moving old CTD","guest","","(Starboard) Manipulator in use","","","","","-32.60","70.19","-1.1","-7.0","269.10","1517.02","2.72","SciCam","/SciCam.20240902_100402419.jpg","PilotCam","/PilotCam.20240902_100402419.jpg","BrowCam","/BrowCam.20240902_100402419.jpg","UserSelect","/UserSelect.20240902_100402419.jpg","","","-999.99","2.38","-999.99","-999.99","66d58d92f9835f001a80de4d"
"2024-09-02T10:04:03.494Z","45.9172982","-130.0254203","ASNAP","","admin","","","","","","","-32.61","70.19","-1.1","-7.0","269.09","1517.01","2.72","SciCam","/SciCam.20240902_100403494.jpg","PilotCam","/PilotCam.20240902_100403494.jpg","BrowCam","/BrowCam.20240902_100403494.jpg","UserSelect","/UserSelect.20240902_100403494.jpg","","","-999.99","2.52","-999.99","-999.99","66d58d93f9835f001a80de51"
"2024-09-02T10:04:18.526Z","45.9172983","-130.0254206","ASNAP","","admin","","","","","","","-32.63","70.20","0.5","-8.3","269.14","1517.24","2.43","SciCam","/SciCam.20240902_100418526.jpg","PilotCam","/PilotCam.20240902_100418526.jpg","BrowCam","/BrowCam.20240902_100418526.jpg","UserSelect","/UserSelect.20240902_100418526.jpg","","","-999.99","2.58","-999.99","-999.99","66d58da2f9835f001a80de55"
"2024-09-02T10:04:33.557Z","45.9172979","-130.0254203","ASNAP","","admin","","","","","","","-32.61","70.16","0.4","-8.3","269.22","1517.17","2.45","SciCam","/SciCam.20240902_100433557.jpg","PilotCam","/PilotCam.20240902_100433557.jpg","BrowCam","/BrowCam.20240902_100433557.jpg","UserSelect","/UserSelect.20240902_100433557.jpg","","","-999.99","2.41","-999.99","-999.99","66d58db1f9835f001a80de59"
"2024-09-02T10:04:48.589Z","45.9172857","-130.0253974","ASNAP","","admin","","","","","","","-30.83","68.81","0.6","-7.2","281.02","1515.51","3.94","SciCam","/SciCam.20240902_100448589.jpg","PilotCam","/PilotCam.20240902_100448589.jpg","BrowCam","/BrowCam.20240902_100448589.jpg","UserSelect","/UserSelect.20240902_100448589.jpg","","","-999.99","2.68","-999.99","-999.99","66d58dc0f9835f001a80de5d"
"2024-09-02T10:05:03.621Z","45.9172452","-130.0253626","ASNAP","","admin","","","","","","","-28.13","64.30","0.2","-8.3","288.00","1514.75","4.91","SciCam","/SciCam.20240902_100503621.jpg","PilotCam","/PilotCam.20240902_100503621.jpg","BrowCam","/BrowCam.20240902_100503621.jpg","UserSelect","/UserSelect.20240902_100503621.jpg","","","-999.99","2.48","-999.99","-999.99","66d58dcff9835f001a80de61"
"2024-09-02T10:05:18.656Z","45.9172106","-130.0253800","ASNAP","","admin","","","","","","","-29.48","60.46","0.0","-8.5","294.90","1515.85","3.68","SciCam","/SciCam.20240902_100518656.jpg","PilotCam","/PilotCam.20240902_100518656.jpg","BrowCam","/BrowCam.20240902_100518656.jpg","UserSelect","/UserSelect.20240902_100518656.jpg","","","-999.99","2.37","-999.99","-999.99","66d58ddef9835f001a80de65"
"2024-09-02T10:05:33.690Z","45.9171773","-130.0253967","ASNAP","","admin","","","","","","","-30.78","56.76","-0.5","-9.1","295.36","1516.30","3.07","SciCam","/SciCam.20240902_100533690.jpg","PilotCam","/PilotCam.20240902_100533690.jpg","BrowCam","/BrowCam.20240902_100533690.jpg","UserSelect","/UserSelect.20240902_100533690.jpg","","","-999.99","2.38","-999.99","-999.99","66d58dedf9835f001a80de69"
"2024-09-02T10:05:48.723Z","45.9171727","-130.0254100","ASNAP","","admin","","","","","","","-31.81","56.24","1.0","-8.1","296.41","1515.99","3.07","SciCam","/SciCam.20240902_100548723.jpg","PilotCam","/PilotCam.20240902_100548723.jpg","BrowCam","/BrowCam.20240902_100548723.jpg","UserSelect","/UserSelect.20240902_100548723.jpg","","","-999.99","2.40","-999.99","-999.99","66d58dfcf9835f001a80de6d"
"2024-09-02T10:06:03.754Z","45.9171687","-130.0254140","ASNAP","","admin","","","","","","","-32.12","55.80","1.7","-8.1","297.93","1517.32","1.81","SciCam","/SciCam.20240902_100603754.jpg","PilotCam","/PilotCam.20240902_100603754.jpg","BrowCam","/BrowCam.20240902_100603754.jpg","UserSelect","/UserSelect.20240902_100603754.jpg","","","-999.99","2.45","-999.99","-999.99","66d58e0bf9835f001a80de71"
"2024-09-02T10:06:18.783Z","45.9171681","-130.0254157","ASNAP","","admin","","","","","","","-32.25","55.73","-3.1","-3.0","293.39","1517.65","1.61","SciCam","/SciCam.20240902_100618783.jpg","PilotCam","/PilotCam.20240902_100618783.jpg","BrowCam","/BrowCam.20240902_100618783.jpg","UserSelect","/UserSelect.20240902_100618783.jpg","","","-999.99","2.59","-999.99","-999.99","66d58e1af9835f001a80de75"
"2024-09-02T10:06:33.813Z","45.9171681","-130.0254157","ASNAP","","admin","","","","","","","-32.25","55.73","-3.6","-3.1","293.15","1517.67","1.63","SciCam","/SciCam.20240902_100633813.jpg","PilotCam","/PilotCam.20240902_100633813.jpg","BrowCam","/BrowCam.20240902_100633813.jpg","UserSelect","/UserSelect.20240902_100633813.jpg","","","-999.99","2.32","-999.99","-999.99","66d58e29f9835f001a80de79"
"2024-09-02T10:06:48.839Z","45.9171679","-130.0254158","ASNAP","","admin","","","","","","","-32.26","55.71","-2.8","-1.6","294.16","1517.66","1.51","SciCam","/SciCam.20240902_100648839.jpg","PilotCam","/PilotCam.20240902_100648839.jpg","BrowCam","/BrowCam.20240902_100648839.jpg","UserSelect","/UserSelect.20240902_100648839.jpg","","","-999.99","2.42","-999.99","-999.99","66d58e38f9835f001a80de7d"
"2024-09-02T10:06:58.071Z","45.9171680","-130.0254158","ROV Actions","Placing old CTD nearby in preparation for photo survey","guest","","(Starboard) Manipulator in use","","","","","-32.26","55.72","-3.1","-0.8","294.20","1517.68","0.58","SciCam","/SciCam.20240902_100658071.jpg","PilotCam","/PilotCam.20240902_100658071.jpg","BrowCam","/BrowCam.20240902_100658071.jpg","UserSelect","/UserSelect.20240902_100658071.jpg","","","-999.99","2.45","-999.99","-999.99","66d58e42f9835f001a80de81"
"2024-09-02T10:07:03.870Z","45.9171680","-130.0254158","ASNAP","","admin","","","","","","","-32.26","55.72","-2.9","-0.9","294.19","1517.67","0.58","SciCam","/SciCam.20240902_100703870.jpg","PilotCam","/PilotCam.20240902_100703870.jpg","BrowCam","/BrowCam.20240902_100703870.jpg","UserSelect","/UserSelect.20240902_100703870.jpg","","","-999.99","2.42","-999.99","-999.99","66d58e47f9835f001a80de85"
"2024-09-02T10:07:18.900Z","45.9171679","-130.0254157","ASNAP","","admin","","","","","","","-32.25","55.71","-2.0","-1.3","294.55","1517.62","1.60","SciCam","/SciCam.20240902_100718900.jpg","PilotCam","/PilotCam.20240902_100718900.jpg","BrowCam","/BrowCam.20240902_100718900.jpg","UserSelect","/UserSelect.20240902_100718900.jpg","","","-999.99","2.41","-999.99","-999.99","66d58e56f9835f001a80de89"
"2024-09-02T10:07:33.932Z","45.9171688","-130.0254134","ASNAP","","admin","","","","","","","-32.07","55.81","-3.4","-1.0","293.92","1517.68","1.38","SciCam","/SciCam.20240902_100733932.jpg","PilotCam","/PilotCam.20240902_100733932.jpg","BrowCam","/BrowCam.20240902_100733932.jpg","UserSelect","/UserSelect.20240902_100733932.jpg","","","-999.99","2.39","-999.99","-999.99","66d58e65f9835f001a80de8d"
"2024-09-02T10:07:48.965Z","45.9171718","-130.0253982","ASNAP","","admin","","","","","","","-30.89","56.14","-0.4","-5.6","306.23","1516.73","2.37","SciCam","/SciCam.20240902_100748965.jpg","PilotCam","/PilotCam.20240902_100748965.jpg","BrowCam","/BrowCam.20240902_100748965.jpg","UserSelect","/UserSelect.20240902_100748965.jpg","","","-999.99","2.44","-999.99","-999.99","66d58e74f9835f001a80de91"
"2024-09-02T10:08:03.993Z","45.9171994","-130.0253873","ASNAP","","admin","","","","","","","-30.05","59.21","-1.1","-5.0","308.28","1515.82","3.36","SciCam","/SciCam.20240902_100803993.jpg","PilotCam","/PilotCam.20240902_100803993.jpg","BrowCam","/BrowCam.20240902_100803993.jpg","UserSelect","/UserSelect.20240902_100803993.jpg","","","-999.99","2.47","-999.99","-999.99","66d58e83f9835f001a80de95"
"2024-09-02T10:08:19.025Z","45.9172361","-130.0253960","ASNAP","","admin","","","","","","","-30.72","63.29","-0.8","-5.8","310.74","1515.53","3.85","SciCam","/SciCam.20240902_100819025.jpg","PilotCam","/PilotCam.20240902_100819025.jpg","BrowCam","/BrowCam.20240902_100819025.jpg","UserSelect","/UserSelect.20240902_100819025.jpg","","","-999.99","2.28","-999.99","-999.99","66d58e93f9835f001a80de99"
"2024-09-02T10:08:34.056Z","45.9172689","-130.0254014","ASNAP","","admin","","","","","","","-31.14","66.94","-2.1","-5.1","320.04","1516.31","3.11","SciCam","/SciCam.20240902_100834056.jpg","PilotCam","/PilotCam.20240902_100834056.jpg","BrowCam","/BrowCam.20240902_100834056.jpg","UserSelect","/UserSelect.20240902_100834056.jpg","","","-999.99","2.51","-999.99","-999.99","66d58ea2f9835f001a80de9d"
"2024-09-02T10:08:42.000Z","","","SulisCam","","admin","","","","sulis_20240902100842.jpg","","","","","","","","","","","","","","","","","","-4.699","-1.463","","","","","66d686b4f9835f001a811a7a"
"2024-09-02T10:08:49.085Z","45.9172752","-130.0254032","ASNAP","","admin","","","","","","","-31.28","67.64","-0.8","-4.7","320.55","1516.15","3.13","SciCam","/SciCam.20240902_100849085.jpg","PilotCam","/PilotCam.20240902_100849085.jpg","BrowCam","/BrowCam.20240902_100849085.jpg","UserSelect","/UserSelect.20240902_100849085.jpg","","","-999.99","2.37","-999.99","-999.99","66d58eb1f9835f001a80dea1"
"2024-09-02T10:09:04.120Z","45.9172747","-130.0254046","ASNAP","","admin","","","","","","","-31.39","67.58","0.9","-4.9","319.60","1516.31","2.92","SciCam","/SciCam.20240902_100904120.jpg","PilotCam","/PilotCam.20240902_100904120.jpg","BrowCam","/BrowCam.20240902_100904120.jpg","UserSelect","/UserSelect.20240902_100904120.jpg","","","-999.99","2.46","-999.99","-999.99","66d58ec0f9835f001a80dea5"
"2024-09-02T10:09:19.151Z","45.9172746","-130.0254041","ASNAP","","admin","","","","","","","-31.35","67.57","0.6","-2.8","319.88","1516.26","2.92","SciCam","/SciCam.20240902_100919151.jpg","PilotCam","/PilotCam.20240902_100919151.jpg","BrowCam","/BrowCam.20240902_100919151.jpg","UserSelect","/UserSelect.20240902_100919151.jpg","","","-999.99","2.45","-999.99","-999.99","66d58ecff9835f001a80dea9"
"2024-09-02T10:09:34.180Z","45.9172742","-130.0254042","ASNAP","","admin","","","","","","","-31.36","67.53","0.6","-2.9","319.96","1516.27","2.90","SciCam","/SciCam.20240902_100934180.jpg","PilotCam","/PilotCam.20240902_100934180.jpg","BrowCam","/BrowCam.20240902_100934180.jpg","UserSelect","/UserSelect.20240902_100934180.jpg","","","-999.99","2.45","-999.99","-999.99","66d58edef9835f001a80dead"
"2024-09-02T10:09:49.211Z","45.9172743","-130.0254042","ASNAP","","admin","","","","","","","-31.36","67.54","0.7","-3.0","319.92","1516.25","2.92","SciCam","/SciCam.20240902_100949211.jpg","PilotCam","/PilotCam.20240902_100949211.jpg","BrowCam","/BrowCam.20240902_100949211.jpg","UserSelect","/UserSelect.20240902_100949211.jpg","","","-999.99","2.37","-999.99","-999.99","66d58eedf9835f001a80deb1"
"2024-09-02T10:10:04.242Z","45.9172740","-130.0254046","ASNAP","","admin","","","","","","","-31.39","67.50","2.5","-3.9","319.85","1516.24","2.88","SciCam","/SciCam.20240902_101004242.jpg","PilotCam","/PilotCam.20240902_101004242.jpg","BrowCam","/BrowCam.20240902_101004242.jpg","UserSelect","/UserSelect.20240902_101004242.jpg","","","-999.99","2.46","-999.99","-999.99","66d58efcf9835f001a80deb5"
"2024-09-02T10:10:19.274Z","45.9172740","-130.0254045","ASNAP","","admin","","","","","","","-31.38","67.51","3.2","-2.7","320.01","1516.27","2.78","SciCam","/SciCam.20240902_101019274.jpg","PilotCam","/PilotCam.20240902_101019274.jpg","BrowCam","/BrowCam.20240902_101019274.jpg","UserSelect","/UserSelect.20240902_101019274.jpg","","","-999.99","2.53","-999.99","-999.99","66d58f0bf9835f001a80debd"
"2024-09-02T10:10:34.305Z","45.9172740","-130.0254050","ASNAP","","admin","","","","","","","-31.42","67.51","3.3","-2.9","319.98","1516.28","2.76","SciCam","/SciCam.20240902_101034305.jpg","PilotCam","/PilotCam.20240902_101034305.jpg","BrowCam","/BrowCam.20240902_101034305.jpg","UserSelect","/UserSelect.20240902_101034305.jpg","","","-999.99","2.40","-999.99","-999.99","66d58f1af9835f001a80dec5"
"2024-09-02T10:10:47.935Z","45.9172740","-130.0254047","Sample","Firing 4","guest","","","Niskin","","","","-31.40","67.51","3.3","-3.0","320.11","1516.25","2.82","SciCam","/SciCam.20240902_101047935.jpg","PilotCam","/PilotCam.20240902_101047935.jpg","BrowCam","/BrowCam.20240902_101047935.jpg","UserSelect","/UserSelect.20240902_101047935.jpg","","","-999.99","2.49","-999.99","-999.99","66d58f27f9835f001a80dec9"
"2024-09-02T10:10:49.337Z","45.9172741","-130.0254049","ASNAP","","admin","","","","","","","-31.41","67.52","3.4","-2.9","320.06","1516.25","2.80","SciCam","/SciCam.20240902_101049337.jpg","PilotCam","/PilotCam.20240902_101049337.jpg","BrowCam","/BrowCam.20240902_101049337.jpg","UserSelect","/UserSelect.20240902_101049337.jpg","","","-999.99","2.43","-999.99","-999.99","66d58f29f9835f001a80decd"
"2024-09-02T10:11:04.370Z","45.9172740","-130.0254050","ASNAP","","admin","","","","","","","-31.42","67.51","3.7","-2.6","320.12","1516.27","2.76","SciCam","/SciCam.20240902_101104370.jpg","PilotCam","/PilotCam.20240902_101104370.jpg","BrowCam","/BrowCam.20240902_101104370.jpg","UserSelect","/UserSelect.20240902_101104370.jpg","","","-999.99","2.41","-999.99","-999.99","66d58f38f9835f001a80ded1"
"2024-09-02T10:11:19.399Z","45.9172740","-130.0254050","ASNAP","","admin","","","","","","","-31.42","67.51","3.5","-2.8","320.17","1516.26","2.76","SciCam","/SciCam.20240902_101119399.jpg","PilotCam","/PilotCam.20240902_101119399.jpg","BrowCam","/BrowCam.20240902_101119399.jpg","UserSelect","/UserSelect.20240902_101119399.jpg","","","-999.99","2.32","-999.99","-999.99","66d58f47f9835f001a80ded5"
"2024-09-02T10:11:26.155Z","45.9172741","-130.0254050","Sample","Firing 8","guest","","","Niskin","","","","-31.42","67.52","3.5","-2.7","320.13","1516.26","2.76","SciCam","/SciCam.20240902_101126155.jpg","PilotCam","/PilotCam.20240902_101126155.jpg","BrowCam","/BrowCam.20240902_101126155.jpg","UserSelect","/UserSelect.20240902_101126155.jpg","","","-999.99","2.33","-999.99","-999.99","66d58f4ef9835f001a80ded9"
"2024-09-02T10:11:34.431Z","45.9172741","-130.0254042","ASNAP","","admin","","","","","","","-31.36","67.52","2.0","-3.7","320.40","1516.30","2.84","SciCam","/SciCam.20240902_101134431.jpg","PilotCam","/PilotCam.20240902_101134431.jpg","BrowCam","/BrowCam.20240902_101134431.jpg","UserSelect","/UserSelect.20240902_101134431.jpg","","","-999.99","2.49","-999.99","-999.99","66d58f56f9835f001a80dedd"
"2024-09-02T10:11:49.464Z","45.9172742","-130.0254043","ASNAP","","admin","","","","","","","-31.37","67.53","0.5","-2.9","319.93","1516.23","2.92","SciCam","/SciCam.20240902_101149464.jpg","PilotCam","/PilotCam.20240902_101149464.jpg","BrowCam","/BrowCam.20240902_101149464.jpg","UserSelect","/UserSelect.20240902_101149464.jpg","","","-999.99","2.46","-999.99","-999.99","66d58f65f9835f001a80dee1"
"2024-09-02T10:12:04.495Z","45.9172745","-130.0254042","ASNAP","","admin","","","","","","","-31.36","67.56","-0.9","-4.7","319.83","1516.30","2.96","SciCam","/SciCam.20240902_101204495.jpg","PilotCam","/PilotCam.20240902_101204495.jpg","BrowCam","/BrowCam.20240902_101204495.jpg","UserSelect","/UserSelect.20240902_101204495.jpg","","","-999.99","2.42","-999.99","-999.99","66d58f74f9835f001a80dee5"
"2024-09-02T10:12:19.529Z","45.9172743","-130.0254040","ASNAP","","admin","","","","","","","-31.34","67.54","-0.3","-4.5","319.88","1516.26","3.01","SciCam","/SciCam.20240902_101219529.jpg","PilotCam","/PilotCam.20240902_101219529.jpg","BrowCam","/BrowCam.20240902_101219529.jpg","UserSelect","/UserSelect.20240902_101219529.jpg","","","-999.99","2.51","-999.99","-999.99","66d58f83f9835f001a80dee9"
"2024-09-02T10:12:28.000Z","","","SulisCam","","admin","","","","sulis_20240902101228.jpg","","","","","","","","","","","","","","","","","","-4.496","-0.395","","","","","66d686b4f9835f001a811a7c"
"2024-09-02T10:12:34.559Z","45.9172744","-130.0254040","ASNAP","","admin","","","","","","","-31.34","67.55","-0.5","-4.5","319.90","1516.25","3.01","SciCam","/SciCam.20240902_101234559.jpg","PilotCam","/PilotCam.20240902_101234559.jpg","BrowCam","/BrowCam.20240902_101234559.jpg","UserSelect","/UserSelect.20240902_101234559.jpg","","","-999.99","2.45","-999.99","-999.99","66d58f92f9835f001a80deed"
"2024-09-02T10:12:49.590Z","45.9172765","-130.0253962","ASNAP","","admin","","","","","","","-30.74","67.78","-0.6","-4.7","318.34","1516.24","3.16","SciCam","/SciCam.20240902_101249590.jpg","PilotCam","/PilotCam.20240902_101249590.jpg","BrowCam","/BrowCam.20240902_101249590.jpg","UserSelect","/UserSelect.20240902_101249590.jpg","","","-999.99","2.44","-999.99","-999.99","66d58fa1f9835f001a80def1"
