Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.type,event_option.filename,event_option.cabled_plug,event_option.dummy_plug,event_option.event_comment,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-19T03:44:04.836Z","44.6337870","-124.3081926","ASNAP","","admin","","","","","","","","-9.02","12.07","-1.1","-5.8","49.03","81.30","0.58","SciCam","/SciCam.20240819_034404836.jpg","PilotCam","/PilotCam.20240819_034404836.jpg","BrowCam","/BrowCam.20240819_034404836.jpg","UserSelect","/UserSelect.20240819_034404836.jpg","","","-999.99","7.33","-999.99","-999.99","66c2bf84111b2e001a29f711"
"2024-08-19T03:44:19.865Z","44.6337922","-124.3081973","ASNAP","","admin","","","","","","","","-9.39","12.64","-0.5","-5.1","47.00","81.12","0.58","SciCam","/SciCam.20240819_034419865.jpg","PilotCam","/PilotCam.20240819_034419865.jpg","BrowCam","/BrowCam.20240819_034419865.jpg","UserSelect","/UserSelect.20240819_034419865.jpg","","","-999.99","7.30","-999.99","-999.99","66c2bf93111b2e001a29f719"
"2024-08-19T03:44:21.000Z","","","SulisCam","","admin","","","","sulis_20240819034421.jpg","","","","","","","","","","","","","","","","","","","-5.341","-0.473","","","","","66c2d7f6111b2e001a29fe9a"
"2024-08-19T03:44:34.893Z","44.6337911","-124.3082002","ASNAP","","admin","","","","","","","","-9.62","12.52","-0.6","-5.1","47.84","80.99","1.59","SciCam","/SciCam.20240819_034434893.jpg","PilotCam","/PilotCam.20240819_034434893.jpg","BrowCam","/BrowCam.20240819_034434893.jpg","UserSelect","/UserSelect.20240819_034434893.jpg","","","-999.99","7.29","-999.99","-999.99","66c2bfa2111b2e001a29f71d"
"2024-08-19T03:44:43.000Z","","","SulisCam","","admin","","","","sulis_20240819034443.jpg","","","","","","","","","","","","","","","","","","","-4.663","0.028","","","","","66c2d7f6111b2e001a29fe9c"
"2024-08-19T03:44:49.922Z","44.6337871","-124.3081971","ASNAP","","admin","","","","","","","","-9.38","12.08","-0.6","-5.0","28.69","80.79","1.66","SciCam","/SciCam.20240819_034449922.jpg","PilotCam","/PilotCam.20240819_034449922.jpg","BrowCam","/BrowCam.20240819_034449922.jpg","UserSelect","/UserSelect.20240819_034449922.jpg","","","-999.99","7.36","-999.99","-999.99","66c2bfb1111b2e001a29f721"
"2024-08-19T03:45:04.940Z","44.6337864","-124.3081872","ASNAP","","admin","","","","","","","","-8.59","12.00","-0.5","-5.3","2.91","80.84","1.67","SciCam","/SciCam.20240819_034504940.jpg","PilotCam","/PilotCam.20240819_034504940.jpg","BrowCam","/BrowCam.20240819_034504940.jpg","UserSelect","/UserSelect.20240819_034504940.jpg","","","-999.99","7.47","-999.99","-999.99","66c2bfc0111b2e001a29f725"
"2024-08-19T03:45:19.969Z","44.6337947","-124.3081608","ASNAP","","admin","","","","","","","","-6.50","12.92","-0.1","-5.8","304.78","81.03","1.54","SciCam","/SciCam.20240819_034519969.jpg","PilotCam","/PilotCam.20240819_034519969.jpg","BrowCam","/BrowCam.20240819_034519969.jpg","UserSelect","/UserSelect.20240819_034519969.jpg","","","-999.99","7.29","-999.99","-999.99","66c2bfcf111b2e001a29f729"
"2024-08-19T03:45:35.001Z","44.6337805","-124.3081626","ASNAP","","admin","","","","","","","","-6.64","11.34","0.3","-5.6","245.49","81.27","0.58","SciCam","/SciCam.20240819_034535001.jpg","PilotCam","/PilotCam.20240819_034535001.jpg","BrowCam","/BrowCam.20240819_034535001.jpg","UserSelect","/UserSelect.20240819_034535001.jpg","","","-999.99","7.38","-999.99","-999.99","66c2bfdf111b2e001a29f72d"
"2024-08-19T03:45:50.031Z","44.6337748","-124.3081626","ASNAP","","admin","","","","","","","","-6.64","10.71","-0.0","-0.4","221.05","81.46","0.58","SciCam","/SciCam.20240819_034550031.jpg","PilotCam","/PilotCam.20240819_034550031.jpg","BrowCam","/BrowCam.20240819_034550031.jpg","UserSelect","/UserSelect.20240819_034550031.jpg","","","-999.99","7.20","-999.99","-999.99","66c2bfee111b2e001a29f731"
"2024-08-19T03:46:05.062Z","44.6337748","-124.3081626","ASNAP","","admin","","","","","","","","-6.64","10.71","0.0","-0.5","221.10","81.39","0.58","SciCam","/SciCam.20240819_034605062.jpg","PilotCam","/PilotCam.20240819_034605062.jpg","BrowCam","/BrowCam.20240819_034605062.jpg","UserSelect","/UserSelect.20240819_034605062.jpg","","","-999.99","7.31","-999.99","-999.99","66c2bffd111b2e001a29f735"
"2024-08-19T03:46:20.095Z","44.6337748","-124.3081626","ASNAP","","admin","","","","","","","","-6.64","10.71","0.0","-0.6","221.12","81.35","0.58","SciCam","/SciCam.20240819_034620095.jpg","PilotCam","/PilotCam.20240819_034620095.jpg","BrowCam","/BrowCam.20240819_034620095.jpg","UserSelect","/UserSelect.20240819_034620095.jpg","","","-999.99","7.27","-999.99","-999.99","66c2c00c111b2e001a29f739"
"2024-08-19T03:46:35.125Z","44.6337748","-124.3081626","ASNAP","","admin","","","","","","","","-6.64","10.71","0.0","-0.6","221.12","81.40","0.58","SciCam","/SciCam.20240819_034635125.jpg","PilotCam","/PilotCam.20240819_034635125.jpg","BrowCam","/BrowCam.20240819_034635125.jpg","UserSelect","/UserSelect.20240819_034635125.jpg","","","-999.99","7.40","-999.99","-999.99","66c2c01b111b2e001a29f73d"
"2024-08-19T03:46:50.158Z","44.6337748","-124.3081626","ASNAP","","admin","","","","","","","","-6.64","10.71","0.0","-0.6","221.12","81.47","0.58","SciCam","/SciCam.20240819_034650158.jpg","PilotCam","/PilotCam.20240819_034650158.jpg","BrowCam","/BrowCam.20240819_034650158.jpg","UserSelect","/UserSelect.20240819_034650158.jpg","","","-999.99","7.39","-999.99","-999.99","66c2c02a111b2e001a29f741"
"2024-08-19T03:47:05.183Z","44.6337801","-124.3081583","ASNAP","","admin","","","","","","","","-6.30","11.30","0.2","-6.0","223.68","80.45","2.25","SciCam","/SciCam.20240819_034705183.jpg","PilotCam","/PilotCam.20240819_034705183.jpg","BrowCam","/BrowCam.20240819_034705183.jpg","UserSelect","/UserSelect.20240819_034705183.jpg","","","-999.99","7.34","-999.99","-999.99","66c2c039111b2e001a29f745"
"2024-08-19T03:47:20.214Z","44.6337716","-124.3081742","ASNAP","","admin","","","","","","","","-7.56","10.35","-0.3","-5.7","213.25","79.54","3.16","SciCam","/SciCam.20240819_034720214.jpg","PilotCam","/PilotCam.20240819_034720214.jpg","BrowCam","/BrowCam.20240819_034720214.jpg","UserSelect","/UserSelect.20240819_034720214.jpg","","","-999.99","7.37","-999.99","-999.99","66c2c048111b2e001a29f749"
"2024-08-19T03:47:35.241Z","44.6337662","-124.3082037","ASNAP","","admin","","","","","","","","-9.90","9.75","0.8","-4.5","197.80","79.76","2.92","SciCam","/SciCam.20240819_034735241.jpg","PilotCam","/PilotCam.20240819_034735241.jpg","BrowCam","/BrowCam.20240819_034735241.jpg","UserSelect","/UserSelect.20240819_034735241.jpg","","","-999.99","7.26","-999.99","-999.99","66c2c057111b2e001a29f74d"
"2024-08-19T03:47:50.269Z","44.6337580","-124.3082186","ASNAP","","admin","","","","","","","","-11.08","8.84","0.1","-4.8","179.71","79.76","0.58","SciCam","/SciCam.20240819_034750269.jpg","PilotCam","/PilotCam.20240819_034750269.jpg","BrowCam","/BrowCam.20240819_034750269.jpg","UserSelect","/UserSelect.20240819_034750269.jpg","","","-999.99","7.36","-999.99","-999.99","66c2c066111b2e001a29f751"
"2024-08-19T03:48:05.298Z","44.6337573","-124.3082187","ASNAP","","admin","","","","","","","","-11.09","8.77","-0.3","-4.7","182.16","80.11","0.58","SciCam","/SciCam.20240819_034805298.jpg","PilotCam","/PilotCam.20240819_034805298.jpg","BrowCam","/BrowCam.20240819_034805298.jpg","UserSelect","/UserSelect.20240819_034805298.jpg","","","-999.99","7.26","-999.99","-999.99","66c2c075111b2e001a29f755"
"2024-08-19T03:48:20.329Z","44.6337538","-124.3082182","ASNAP","","admin","","","","","","","","-11.05","8.38","1.8","-4.9","181.59","80.20","2.07","SciCam","/SciCam.20240819_034820329.jpg","PilotCam","/PilotCam.20240819_034820329.jpg","BrowCam","/BrowCam.20240819_034820329.jpg","UserSelect","/UserSelect.20240819_034820329.jpg","","","-999.99","7.34","-999.99","-999.99","66c2c084111b2e001a29f759"
"2024-08-19T03:48:35.358Z","44.6337506","-124.3082187","ASNAP","","admin","","","","","","","","-11.09","8.02","0.4","-4.5","185.84","79.73","2.90","SciCam","/SciCam.20240819_034835358.jpg","PilotCam","/PilotCam.20240819_034835358.jpg","BrowCam","/BrowCam.20240819_034835358.jpg","UserSelect","/UserSelect.20240819_034835358.jpg","","","-999.99","7.35","-999.99","-999.99","66c2c093111b2e001a29f75d"
"2024-08-19T03:48:43.454Z","44.6337474","-124.3082210","ROV Actions","Latching to old ZPLSC and begin recovery","guest","","Latching to","","","","","","-11.27","7.67","0.3","-4.8","182.48","79.43","2.80","SciCam","/SciCam.20240819_034843454.jpg","PilotCam","/PilotCam.20240819_034843454.jpg","BrowCam","/BrowCam.20240819_034843454.jpg","UserSelect","/UserSelect.20240819_034843454.jpg","","","-999.99","7.37","-999.99","-999.99","66c2c09b111b2e001a29f761"
"2024-08-19T03:48:50.388Z","44.6337464","-124.3082178","ASNAP","","admin","","","","","","","","-11.02","7.55","0.4","-5.3","182.30","79.39","3.00","SciCam","/SciCam.20240819_034850388.jpg","PilotCam","/PilotCam.20240819_034850388.jpg","BrowCam","/BrowCam.20240819_034850388.jpg","UserSelect","/UserSelect.20240819_034850388.jpg","","","-999.99","7.37","-999.99","-999.99","66c2c0a2111b2e001a29f765"
"2024-08-19T03:49:05.415Z","44.6337435","-124.3082081","ASNAP","","admin","","","","","","","","-10.25","7.23","-0.5","-4.7","182.80","80.11","2.62","SciCam","/SciCam.20240819_034905415.jpg","PilotCam","/PilotCam.20240819_034905415.jpg","BrowCam","/BrowCam.20240819_034905415.jpg","UserSelect","/UserSelect.20240819_034905415.jpg","","","-999.99","7.29","-999.99","-999.99","66c2c0b1111b2e001a29f769"
"2024-08-19T03:49:20.436Z","44.6337379","-124.3082162","ASNAP","","admin","","","","","","","","-10.89","6.61","-0.0","-4.6","181.24","80.03","2.65","SciCam","/SciCam.20240819_034920436.jpg","PilotCam","/PilotCam.20240819_034920436.jpg","BrowCam","/BrowCam.20240819_034920436.jpg","UserSelect","/UserSelect.20240819_034920436.jpg","","","-999.99","7.42","-999.99","-999.99","66c2c0c0111b2e001a29f76d"
"2024-08-19T03:49:35.467Z","44.6337390","-124.3082175","ASNAP","","admin","","","","","","","","-11.00","6.73","-0.3","-4.2","176.19","80.21","2.38","SciCam","/SciCam.20240819_034935467.jpg","PilotCam","/PilotCam.20240819_034935467.jpg","BrowCam","/BrowCam.20240819_034935467.jpg","UserSelect","/UserSelect.20240819_034935467.jpg","","","-999.99","7.37","-999.99","-999.99","66c2c0cf111b2e001a29f771"
"2024-08-19T03:49:50.498Z","44.6337342","-124.3082178","ASNAP","","admin","","","","","","","","-11.02","6.20","-1.2","-4.7","175.42","80.31","2.43","SciCam","/SciCam.20240819_034950498.jpg","PilotCam","/PilotCam.20240819_034950498.jpg","BrowCam","/BrowCam.20240819_034950498.jpg","UserSelect","/UserSelect.20240819_034950498.jpg","","","-999.99","7.28","-999.99","-999.99","66c2c0de111b2e001a29f775"
"2024-08-19T03:50:05.531Z","44.6337331","-124.3082168","ASNAP","","admin","","","","","","","","-10.94","6.08","-0.1","-5.0","175.68","80.33","2.43","SciCam","/SciCam.20240819_035005531.jpg","PilotCam","/PilotCam.20240819_035005531.jpg","BrowCam","/BrowCam.20240819_035005531.jpg","UserSelect","/UserSelect.20240819_035005531.jpg","","","-999.99","7.30","-999.99","-999.99","66c2c0ed111b2e001a29f779"
"2024-08-19T03:50:20.564Z","44.6337351","-124.3082159","ASNAP","","admin","","","","","","","","-10.87","6.30","-0.2","-5.3","176.44","80.31","2.48","SciCam","/SciCam.20240819_035020564.jpg","PilotCam","/PilotCam.20240819_035020564.jpg","BrowCam","/BrowCam.20240819_035020564.jpg","UserSelect","/UserSelect.20240819_035020564.jpg","","","-999.99","7.33","-999.99","-999.99","66c2c0fc111b2e001a29f77d"
"2024-08-19T03:50:35.596Z","44.6337336","-124.3082187","ASNAP","","admin","","","","","","","","-11.09","6.13","0.9","-5.0","175.72","80.30","2.39","SciCam","/SciCam.20240819_035035596.jpg","PilotCam","/PilotCam.20240819_035035596.jpg","BrowCam","/BrowCam.20240819_035035596.jpg","UserSelect","/UserSelect.20240819_035035596.jpg","","","-999.99","7.43","-999.99","-999.99","66c2c10b111b2e001a29f781"
"2024-08-19T03:50:50.626Z","44.6337342","-124.3082183","ASNAP","","admin","","","","","","","","-11.06","6.20","0.2","-3.6","170.40","80.20","2.41","SciCam","/SciCam.20240819_035050626.jpg","PilotCam","/PilotCam.20240819_035050626.jpg","BrowCam","/BrowCam.20240819_035050626.jpg","UserSelect","/UserSelect.20240819_035050626.jpg","","","-999.99","7.36","-999.99","-999.99","66c2c11a111b2e001a29f785"
"2024-08-19T03:51:05.648Z","44.6337303","-124.3082160","ASNAP","","admin","","","","","","","","-10.88","5.77","0.3","-4.7","168.86","80.22","2.52","SciCam","/SciCam.20240819_035105648.jpg","PilotCam","/PilotCam.20240819_035105648.jpg","BrowCam","/BrowCam.20240819_035105648.jpg","UserSelect","/UserSelect.20240819_035105648.jpg","","","-999.99","7.35","-999.99","-999.99","66c2c129111b2e001a29f789"
"2024-08-19T03:51:20.680Z","44.6337327","-124.3082164","ASNAP","","admin","","","","","","","","-10.91","6.03","0.5","-5.1","169.87","80.37","2.41","SciCam","/SciCam.20240819_035120680.jpg","PilotCam","/PilotCam.20240819_035120680.jpg","BrowCam","/BrowCam.20240819_035120680.jpg","UserSelect","/UserSelect.20240819_035120680.jpg","","","-999.99","7.36","-999.99","-999.99","66c2c138111b2e001a29f78d"
"2024-08-19T03:51:35.711Z","44.6337317","-124.3082183","ASNAP","","admin","","","","","","","","-11.06","5.92","0.4","-5.6","168.91","80.48","2.35","SciCam","/SciCam.20240819_035135711.jpg","PilotCam","/PilotCam.20240819_035135711.jpg","BrowCam","/BrowCam.20240819_035135711.jpg","UserSelect","/UserSelect.20240819_035135711.jpg","","","-999.99","7.35","-999.99","-999.99","66c2c147111b2e001a29f791"
"2024-08-19T03:51:50.737Z","44.6337326","-124.3082208","ASNAP","","admin","","","","","","","","-11.26","6.02","0.1","-4.6","168.72","80.37","2.38","SciCam","/SciCam.20240819_035150737.jpg","PilotCam","/PilotCam.20240819_035150737.jpg","BrowCam","/BrowCam.20240819_035150737.jpg","UserSelect","/UserSelect.20240819_035150737.jpg","","","-999.99","7.38","-999.99","-999.99","66c2c156111b2e001a29f796"
"2024-08-19T03:52:05.769Z","44.6337360","-124.3082179","ASNAP","","admin","","","","","","","","-11.03","6.40","0.1","-4.1","174.44","80.40","2.35","SciCam","/SciCam.20240819_035205769.jpg","PilotCam","/PilotCam.20240819_035205769.jpg","BrowCam","/BrowCam.20240819_035205769.jpg","UserSelect","/UserSelect.20240819_035205769.jpg","","","-999.99","7.34","-999.99","-999.99","66c2c165111b2e001a29f79a"
"2024-08-19T03:52:20.803Z","44.6337350","-124.3082222","ASNAP","","admin","","","","","","","","-11.37","6.29","-0.1","-4.7","178.07","80.37","2.41","SciCam","/SciCam.20240819_035220803.jpg","PilotCam","/PilotCam.20240819_035220803.jpg","BrowCam","/BrowCam.20240819_035220803.jpg","UserSelect","/UserSelect.20240819_035220803.jpg","","","-999.99","7.27","-999.99","-999.99","66c2c174111b2e001a29f79e"
"2024-08-19T03:52:35.839Z","44.6337350","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.29","0.0","-5.0","180.20","80.42","2.25","SciCam","/SciCam.20240819_035235839.jpg","PilotCam","/PilotCam.20240819_035235839.jpg","BrowCam","/BrowCam.20240819_035235839.jpg","UserSelect","/UserSelect.20240819_035235839.jpg","","","-999.99","7.47","-999.99","-999.99","66c2c183111b2e001a29f7a2"
"2024-08-19T03:52:50.873Z","44.6337349","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.28","-0.9","-1.7","180.99","80.57","2.07","SciCam","/SciCam.20240819_035250873.jpg","PilotCam","/PilotCam.20240819_035250873.jpg","BrowCam","/BrowCam.20240819_035250873.jpg","UserSelect","/UserSelect.20240819_035250873.jpg","","","-999.99","7.39","-999.99","-999.99","66c2c192111b2e001a29f7a6"
"2024-08-19T03:53:05.906Z","44.6337349","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.28","-0.9","-1.7","180.99","80.55","2.07","SciCam","/SciCam.20240819_035305906.jpg","PilotCam","/PilotCam.20240819_035305906.jpg","BrowCam","/BrowCam.20240819_035305906.jpg","UserSelect","/UserSelect.20240819_035305906.jpg","","","-999.99","7.37","-999.99","-999.99","66c2c1a1111b2e001a29f7aa"
"2024-08-19T03:53:20.941Z","44.6337350","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.29","-0.8","-1.8","181.00","80.57","2.07","SciCam","/SciCam.20240819_035320941.jpg","PilotCam","/PilotCam.20240819_035320941.jpg","BrowCam","/BrowCam.20240819_035320941.jpg","UserSelect","/UserSelect.20240819_035320941.jpg","","","-999.99","7.30","-999.99","-999.99","66c2c1b0111b2e001a29f7ae"
"2024-08-19T03:53:35.977Z","44.6337350","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.29","-0.8","-1.7","180.99","80.55","2.07","SciCam","/SciCam.20240819_035335977.jpg","PilotCam","/PilotCam.20240819_035335977.jpg","BrowCam","/BrowCam.20240819_035335977.jpg","UserSelect","/UserSelect.20240819_035335977.jpg","","","-999.99","7.40","-999.99","-999.99","66c2c1bf111b2e001a29f7b2"
"2024-08-19T03:53:51.011Z","44.6337350","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.29","-0.7","-1.7","180.99","80.60","2.07","SciCam","/SciCam.20240819_035351011.jpg","PilotCam","/PilotCam.20240819_035351011.jpg","BrowCam","/BrowCam.20240819_035351011.jpg","UserSelect","/UserSelect.20240819_035351011.jpg","","","-999.99","7.40","-999.99","-999.99","66c2c1cf111b2e001a29f7b6"
"2024-08-19T03:54:06.046Z","44.6337349","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.28","-0.7","-1.7","180.99","80.66","2.07","SciCam","/SciCam.20240819_035406046.jpg","PilotCam","/PilotCam.20240819_035406046.jpg","BrowCam","/BrowCam.20240819_035406046.jpg","UserSelect","/UserSelect.20240819_035406046.jpg","","","-999.99","7.28","-999.99","-999.99","66c2c1de111b2e001a29f7ba"
"2024-08-19T03:54:21.080Z","44.6337349","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.28","-0.7","-1.7","180.99","80.69","2.07","SciCam","/SciCam.20240819_035421080.jpg","PilotCam","/PilotCam.20240819_035421080.jpg","BrowCam","/BrowCam.20240819_035421080.jpg","UserSelect","/UserSelect.20240819_035421080.jpg","","","-999.99","7.44","-999.99","-999.99","66c2c1ed111b2e001a29f7be"
"2024-08-19T03:54:36.114Z","44.6337349","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.28","-0.8","-1.7","180.98","80.66","2.07","SciCam","/SciCam.20240819_035436114.jpg","PilotCam","/PilotCam.20240819_035436114.jpg","BrowCam","/BrowCam.20240819_035436114.jpg","UserSelect","/UserSelect.20240819_035436114.jpg","","","-999.99","7.30","-999.99","-999.99","66c2c1fc111b2e001a29f7c2"
"2024-08-19T03:54:51.146Z","44.6337349","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.28","-0.8","-1.7","180.99","80.66","2.07","SciCam","/SciCam.20240819_035451146.jpg","PilotCam","/PilotCam.20240819_035451146.jpg","BrowCam","/BrowCam.20240819_035451146.jpg","UserSelect","/UserSelect.20240819_035451146.jpg","","","-999.99","7.41","-999.99","-999.99","66c2c20b111b2e001a29f7c6"
"2024-08-19T03:55:06.179Z","44.6337350","-124.3082192","ASNAP","","admin","","","","","","","","-11.13","6.29","-0.7","-1.7","180.99","80.64","2.07","SciCam","/SciCam.20240819_035506179.jpg","PilotCam","/PilotCam.20240819_035506179.jpg","BrowCam","/BrowCam.20240819_035506179.jpg","UserSelect","/UserSelect.20240819_035506179.jpg","","","-999.99","7.26","-999.99","-999.99","66c2c21a111b2e001a29f7ca"
"2024-08-19T03:55:21.202Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.7","-1.7","180.99","80.66","2.07","SciCam","/SciCam.20240819_035521202.jpg","PilotCam","/PilotCam.20240819_035521202.jpg","BrowCam","/BrowCam.20240819_035521202.jpg","UserSelect","/UserSelect.20240819_035521202.jpg","","","-999.99","7.29","-999.99","-999.99","66c2c229111b2e001a29f7ce"
"2024-08-19T03:55:36.235Z","44.6337348","-124.3082193","ASNAP","","admin","","","","","","","","-11.14","6.27","-0.7","-1.7","180.98","80.67","2.07","SciCam","/SciCam.20240819_035536235.jpg","PilotCam","/PilotCam.20240819_035536235.jpg","BrowCam","/BrowCam.20240819_035536235.jpg","UserSelect","/UserSelect.20240819_035536235.jpg","","","-999.99","7.30","-999.99","-999.99","66c2c238111b2e001a29f7d2"
"2024-08-19T03:55:51.267Z","44.6337348","-124.3082193","ASNAP","","admin","","","","","","","","-11.14","6.27","-0.7","-1.7","180.98","80.66","2.07","SciCam","/SciCam.20240819_035551267.jpg","PilotCam","/PilotCam.20240819_035551267.jpg","BrowCam","/BrowCam.20240819_035551267.jpg","UserSelect","/UserSelect.20240819_035551267.jpg","","","-999.99","7.21","-999.99","-999.99","66c2c247111b2e001a29f7d6"
"2024-08-19T03:56:06.292Z","44.6337348","-124.3082193","ASNAP","","admin","","","","","","","","-11.14","6.27","-0.7","-1.7","180.97","80.65","2.07","SciCam","/SciCam.20240819_035606292.jpg","PilotCam","/PilotCam.20240819_035606292.jpg","BrowCam","/BrowCam.20240819_035606292.jpg","UserSelect","/UserSelect.20240819_035606292.jpg","","","-999.99","7.47","-999.99","-999.99","66c2c256111b2e001a29f7da"
"2024-08-19T03:56:21.320Z","44.6337348","-124.3082193","ASNAP","","admin","","","","","","","","-11.14","6.27","-0.7","-1.7","180.98","80.61","2.07","SciCam","/SciCam.20240819_035621320.jpg","PilotCam","/PilotCam.20240819_035621320.jpg","BrowCam","/BrowCam.20240819_035621320.jpg","UserSelect","/UserSelect.20240819_035621320.jpg","","","-999.99","7.40","-999.99","-999.99","66c2c265111b2e001a29f7de"
"2024-08-19T03:56:36.346Z","44.6337348","-124.3082193","ASNAP","","admin","","","","","","","","-11.14","6.27","-0.7","-1.7","180.98","80.60","2.07","SciCam","/SciCam.20240819_035636346.jpg","PilotCam","/PilotCam.20240819_035636346.jpg","BrowCam","/BrowCam.20240819_035636346.jpg","UserSelect","/UserSelect.20240819_035636346.jpg","","","-999.99","7.40","-999.99","-999.99","66c2c274111b2e001a29f7e2"
"2024-08-19T03:56:51.382Z","44.6337348","-124.3082193","ASNAP","","admin","","","","","","","","-11.14","6.27","-0.7","-1.7","180.98","80.64","2.07","SciCam","/SciCam.20240819_035651382.jpg","PilotCam","/PilotCam.20240819_035651382.jpg","BrowCam","/BrowCam.20240819_035651382.jpg","UserSelect","/UserSelect.20240819_035651382.jpg","","","-999.99","7.31","-999.99","-999.99","66c2c283111b2e001a29f7e6"
"2024-08-19T03:57:06.415Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.7","-1.7","180.97","80.63","2.07","SciCam","/SciCam.20240819_035706415.jpg","PilotCam","/PilotCam.20240819_035706415.jpg","BrowCam","/BrowCam.20240819_035706415.jpg","UserSelect","/UserSelect.20240819_035706415.jpg","","","-999.99","7.26","-999.99","-999.99","66c2c292111b2e001a29f7ea"
"2024-08-19T03:57:21.434Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.7","-1.7","180.97","80.65","2.07","SciCam","/SciCam.20240819_035721434.jpg","PilotCam","/PilotCam.20240819_035721434.jpg","BrowCam","/BrowCam.20240819_035721434.jpg","UserSelect","/UserSelect.20240819_035721434.jpg","","","-999.99","7.22","-999.99","-999.99","66c2c2a1111b2e001a29f7ee"
"2024-08-19T03:57:36.467Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.7","-1.7","180.98","80.67","2.07","SciCam","/SciCam.20240819_035736467.jpg","PilotCam","/PilotCam.20240819_035736467.jpg","BrowCam","/BrowCam.20240819_035736467.jpg","UserSelect","/UserSelect.20240819_035736467.jpg","","","-999.99","7.36","-999.99","-999.99","66c2c2b0111b2e001a29f7f2"
"2024-08-19T03:57:51.499Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.7","-1.7","180.97","80.68","2.07","SciCam","/SciCam.20240819_035751499.jpg","PilotCam","/PilotCam.20240819_035751499.jpg","BrowCam","/BrowCam.20240819_035751499.jpg","UserSelect","/UserSelect.20240819_035751499.jpg","","","-999.99","7.50","-999.99","-999.99","66c2c2bf111b2e001a29f7f6"
"2024-08-19T03:58:06.534Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.8","-1.7","180.97","80.71","2.07","SciCam","/SciCam.20240819_035806534.jpg","PilotCam","/PilotCam.20240819_035806534.jpg","BrowCam","/BrowCam.20240819_035806534.jpg","UserSelect","/UserSelect.20240819_035806534.jpg","","","-999.99","7.26","-999.99","-999.99","66c2c2ce111b2e001a29f7fa"
"2024-08-19T03:58:21.563Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.8","-1.7","180.97","80.69","2.07","SciCam","/SciCam.20240819_035821563.jpg","PilotCam","/PilotCam.20240819_035821563.jpg","BrowCam","/BrowCam.20240819_035821563.jpg","UserSelect","/UserSelect.20240819_035821563.jpg","","","-999.99","7.32","-999.99","-999.99","66c2c2dd111b2e001a29f7fe"
"2024-08-19T03:58:36.596Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.7","-1.7","180.97","80.68","2.07","SciCam","/SciCam.20240819_035836596.jpg","PilotCam","/PilotCam.20240819_035836596.jpg","BrowCam","/BrowCam.20240819_035836596.jpg","UserSelect","/UserSelect.20240819_035836596.jpg","","","-999.99","7.28","-999.99","-999.99","66c2c2ec111b2e001a29f802"
"2024-08-19T03:58:51.629Z","44.6337348","-124.3082194","ASNAP","","admin","","","","","","","","-11.15","6.27","-0.8","-1.7","180.97","80.69","2.07","SciCam","/SciCam.20240819_035851629.jpg","PilotCam","/PilotCam.20240819_035851629.jpg","BrowCam","/BrowCam.20240819_035851629.jpg","UserSelect","/UserSelect.20240819_035851629.jpg","","","-999.99","7.29","-999.99","-999.99","66c2c2fb111b2e001a29f806"
