Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.new_watchstander,event_option.milestone,event_option.type,event_option.actions,event_option.filename,event_option.highlights,event_option.nav,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-15T19:18:14.733Z","44.3592243","-124.9649785","ASNAP","","admin","","","","","","","","-34.10","-53.88","-1.8","-4.1","293.95","580.94","1.02","SciCam","/SciCam.20240815_191814733.jpg","PilotCam","/PilotCam.20240815_191814733.jpg","BrowCam","/BrowCam.20240815_191814733.jpg","UserSelect","/UserSelect.20240815_191814733.jpg","","","-999.99","5.36","-999.99","-999.99","66be5476111b2e001a2997be"
"2024-08-15T19:18:29.767Z","44.3592242","-124.9649786","ASNAP","","admin","","","","","","","","-34.11","-53.89","-1.7","-4.0","294.11","580.94","1.01","SciCam","/SciCam.20240815_191829767.jpg","PilotCam","/PilotCam.20240815_191829767.jpg","BrowCam","/BrowCam.20240815_191829767.jpg","UserSelect","/UserSelect.20240815_191829767.jpg","","","-999.99","5.13","-999.99","-999.99","66be5485111b2e001a2997c2"
"2024-08-15T19:18:44.799Z","44.3592241","-124.9649785","ASNAP","","admin","","","","","","","","-34.10","-53.90","-1.8","-4.1","293.95","580.94","1.02","SciCam","/SciCam.20240815_191844799.jpg","PilotCam","/PilotCam.20240815_191844799.jpg","UserSelect","/UserSelect.20240815_191844799.jpg","","","","","-999.99","5.12","-999.99","-999.99","66be5494111b2e001a2997c6"
"2024-08-15T19:18:59.833Z","44.3592243","-124.9649783","ASNAP","","admin","","","","","","","","-34.08","-53.88","-1.8","-4.0","293.91","580.94","1.02","SciCam","/SciCam.20240815_191859833.jpg","PilotCam","/PilotCam.20240815_191859833.jpg","BrowCam","/BrowCam.20240815_191859833.jpg","UserSelect","/UserSelect.20240815_191859833.jpg","","","-999.99","5.17","-999.99","-999.99","66be54a3111b2e001a2997ca"
"2024-08-15T19:19:14.868Z","44.3592241","-124.9649785","ASNAP","","admin","","","","","","","","-34.10","-53.90","-1.7","-4.0","294.10","580.94","1.02","SciCam","/SciCam.20240815_191914868.jpg","PilotCam","/PilotCam.20240815_191914868.jpg","BrowCam","/BrowCam.20240815_191914868.jpg","UserSelect","/UserSelect.20240815_191914868.jpg","","","-999.99","5.10","-999.99","-999.99","66be54b2111b2e001a2997ce"
"2024-08-15T19:19:29.897Z","44.3592242","-124.9649785","ASNAP","","admin","","","","","","","","-34.10","-53.89","-1.8","-4.2","293.89","580.94","1.02","SciCam","/SciCam.20240815_191929897.jpg","PilotCam","/PilotCam.20240815_191929897.jpg","BrowCam","/BrowCam.20240815_191929897.jpg","UserSelect","/UserSelect.20240815_191929897.jpg","","","-999.99","5.33","-999.99","-999.99","66be54c1111b2e001a2997d2"
"2024-08-15T19:19:44.926Z","44.3592242","-124.9649786","ASNAP","","admin","","","","","","","","-34.11","-53.89","-1.8","-4.2","293.88","580.94","1.02","SciCam","/SciCam.20240815_191944926.jpg","PilotCam","/PilotCam.20240815_191944926.jpg","BrowCam","/BrowCam.20240815_191944926.jpg","UserSelect","/UserSelect.20240815_191944926.jpg","","","-999.99","5.13","-999.99","-999.99","66be54d0111b2e001a2997d6"
"2024-08-15T19:19:59.958Z","44.3592241","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.90","-1.8","-4.2","293.85","580.94","1.02","SciCam","/SciCam.20240815_191959958.jpg","PilotCam","/PilotCam.20240815_191959958.jpg","BrowCam","/BrowCam.20240815_191959958.jpg","UserSelect","/UserSelect.20240815_191959958.jpg","","","-999.99","5.25","-999.99","-999.99","66be54df111b2e001a2997da"
"2024-08-15T19:20:07.127Z","44.3592240","-124.9649790","ROV Actions","dropped BEP door to get a better grip on it","guest","","","","(Starboard) Manipulator in use","","","","-34.14","-53.91","-1.8","-4.3","293.85","580.94","1.02","SciCam","/SciCam.20240815_192007127.jpg","PilotCam","/PilotCam.20240815_192007127.jpg","BrowCam","/BrowCam.20240815_192007127.jpg","UserSelect","/UserSelect.20240815_192007127.jpg","","","-999.99","5.22","-999.99","-999.99","66be54e7111b2e001a2997de"
"2024-08-15T19:20:14.991Z","44.3592241","-124.9649790","ASNAP","","admin","","","","","","","","-34.14","-53.90","-1.8","-4.3","293.86","580.94","1.02","SciCam","/SciCam.20240815_192014991.jpg","PilotCam","/PilotCam.20240815_192014991.jpg","BrowCam","/BrowCam.20240815_192014991.jpg","UserSelect","/UserSelect.20240815_192014991.jpg","","","-999.99","5.26","-999.99","-999.99","66be54ee111b2e001a2997e2"
"2024-08-15T19:20:30.020Z","44.3592241","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.90","-1.8","-4.2","293.84","580.94","1.02","SciCam","/SciCam.20240815_192030020.jpg","PilotCam","/PilotCam.20240815_192030020.jpg","BrowCam","/BrowCam.20240815_192030020.jpg","UserSelect","/UserSelect.20240815_192030020.jpg","","","-999.99","5.58","-999.99","-999.99","66be54fe111b2e001a2997e6"
"2024-08-15T19:20:34.648Z","44.3592242","-124.9649788","ROV Actions","picked up BEP door","guest","","","","(Starboard) Manipulator in use","","","","-34.12","-53.89","-1.8","-4.2","293.83","580.94","1.02","SciCam","/SciCam.20240815_192034648.jpg","PilotCam","/PilotCam.20240815_192034648.jpg","BrowCam","/BrowCam.20240815_192034648.jpg","UserSelect","/UserSelect.20240815_192034648.jpg","","","-999.99","5.34","-999.99","-999.99","66be5502111b2e001a2997ea"
"2024-08-15T19:20:45.053Z","44.3592242","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.89","-1.8","-4.3","293.84","580.94","1.02","SciCam","/SciCam.20240815_192045053.jpg","PilotCam","/PilotCam.20240815_192045053.jpg","BrowCam","/BrowCam.20240815_192045053.jpg","UserSelect","/UserSelect.20240815_192045053.jpg","","","-999.99","5.34","-999.99","-999.99","66be550d111b2e001a2997ee"
"2024-08-15T19:21:00.080Z","44.3592242","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.89","-1.7","-4.0","294.20","580.94","1.01","SciCam","/SciCam.20240815_192100080.jpg","PilotCam","/PilotCam.20240815_192100080.jpg","BrowCam","/BrowCam.20240815_192100080.jpg","UserSelect","/UserSelect.20240815_192100080.jpg","","","-999.99","5.26","-999.99","-999.99","66be551c111b2e001a2997f2"
"2024-08-15T19:21:15.106Z","44.3592241","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.90","-1.8","-4.2","293.98","580.94","1.02","SciCam","/SciCam.20240815_192115106.jpg","PilotCam","/PilotCam.20240815_192115106.jpg","BrowCam","/BrowCam.20240815_192115106.jpg","UserSelect","/UserSelect.20240815_192115106.jpg","","","-999.99","5.25","-999.99","-999.99","66be552b111b2e001a2997f6"
"2024-08-15T19:21:30.138Z","44.3592245","-124.9649785","ASNAP","","admin","","","","","","","","-34.10","-53.85","-1.7","-4.0","294.30","580.93","1.01","SciCam","/SciCam.20240815_192130138.jpg","PilotCam","/PilotCam.20240815_192130138.jpg","BrowCam","/BrowCam.20240815_192130138.jpg","UserSelect","/UserSelect.20240815_192130138.jpg","","","-999.99","5.19","-999.99","-999.99","66be553a111b2e001a2997fa"
"2024-08-15T19:21:45.169Z","44.3592245","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.85","-1.7","-3.9","294.60","580.93","1.01","SciCam","/SciCam.20240815_192145169.jpg","PilotCam","/PilotCam.20240815_192145169.jpg","BrowCam","/BrowCam.20240815_192145169.jpg","UserSelect","/UserSelect.20240815_192145169.jpg","","","-999.99","5.22","-999.99","-999.99","66be5549111b2e001a2997fe"
"2024-08-15T19:22:00.198Z","44.3592243","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.87","-1.8","-4.1","294.29","580.94","1.02","SciCam","/SciCam.20240815_192200198.jpg","PilotCam","/PilotCam.20240815_192200198.jpg","BrowCam","/BrowCam.20240815_192200198.jpg","UserSelect","/UserSelect.20240815_192200198.jpg","","","-999.99","5.55","-999.99","-999.99","66be5558111b2e001a299802"
"2024-08-15T19:22:15.226Z","44.3592243","-124.9649789","ASNAP","","admin","","","","","","","","-34.13","-53.88","-1.8","-4.2","294.26","580.94","1.02","SciCam","/SciCam.20240815_192215226.jpg","PilotCam","/PilotCam.20240815_192215226.jpg","BrowCam","/BrowCam.20240815_192215226.jpg","UserSelect","/UserSelect.20240815_192215226.jpg","","","-999.99","5.32","-999.99","-999.99","66be5567111b2e001a299806"
"2024-08-15T19:22:30.259Z","44.3592243","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.87","-1.8","-4.2","294.25","580.94","1.02","SciCam","/SciCam.20240815_192230259.jpg","PilotCam","/PilotCam.20240815_192230259.jpg","BrowCam","/BrowCam.20240815_192230259.jpg","UserSelect","/UserSelect.20240815_192230259.jpg","","","-999.99","5.08","-999.99","-999.99","66be5576111b2e001a29980a"
"2024-08-15T19:22:45.291Z","44.3592244","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.86","-1.6","-3.7","294.73","580.93","1.01","SciCam","/SciCam.20240815_192245291.jpg","PilotCam","/PilotCam.20240815_192245291.jpg","BrowCam","/BrowCam.20240815_192245291.jpg","UserSelect","/UserSelect.20240815_192245291.jpg","","","-999.99","5.23","-999.99","-999.99","66be5585111b2e001a29980e"
"2024-08-15T19:23:00.322Z","44.3592248","-124.9649784","ASNAP","","admin","","","","","","","","-34.09","-53.82","-1.6","-3.5","294.82","580.93","1.00","SciCam","/SciCam.20240815_192300322.jpg","PilotCam","/PilotCam.20240815_192300322.jpg","BrowCam","/BrowCam.20240815_192300322.jpg","UserSelect","/UserSelect.20240815_192300322.jpg","","","-999.99","5.50","-999.99","-999.99","66be5594111b2e001a299812"
"2024-08-15T19:23:15.354Z","44.3592247","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.83","-1.6","-3.1","294.64","580.93","0.98","SciCam","/SciCam.20240815_192315354.jpg","PilotCam","/PilotCam.20240815_192315354.jpg","BrowCam","/BrowCam.20240815_192315354.jpg","UserSelect","/UserSelect.20240815_192315354.jpg","","","-999.99","4.99","-999.99","-999.99","66be55a3111b2e001a299816"
"2024-08-15T19:23:30.383Z","44.3592247","-124.9649789","ASNAP","","admin","","","","","","","","-34.13","-53.83","-1.5","-3.3","294.82","580.93","0.99","SciCam","/SciCam.20240815_192330383.jpg","PilotCam","/PilotCam.20240815_192330383.jpg","BrowCam","/BrowCam.20240815_192330383.jpg","UserSelect","/UserSelect.20240815_192330383.jpg","","","-999.99","5.45","-999.99","-999.99","66be55b2111b2e001a29981a"
"2024-08-15T19:23:38.399Z","44.3592249","-124.9649793","Biology Type","sable","guest","","","Fish","","","","","-34.16","-53.81","-1.4","-2.6","295.67","580.92","0.97","SciCam","/SciCam.20240815_192338399.jpg","PilotCam","/PilotCam.20240815_192338399.jpg","BrowCam","/BrowCam.20240815_192338399.jpg","UserSelect","/UserSelect.20240815_192338399.jpg","","","-999.99","5.47","-999.99","-999.99","66be55ba111b2e001a29981e"
"2024-08-15T19:23:45.403Z","44.3592250","-124.9649791","ASNAP","","admin","","","","","","","","-34.15","-53.80","-1.4","-2.7","295.79","580.91","0.97","SciCam","/SciCam.20240815_192345403.jpg","PilotCam","/PilotCam.20240815_192345403.jpg","BrowCam","/BrowCam.20240815_192345403.jpg","UserSelect","/UserSelect.20240815_192345403.jpg","","","-999.99","5.54","-999.99","-999.99","66be55c1111b2e001a299822"
"2024-08-15T19:24:00.432Z","44.3592251","-124.9649791","ASNAP","","admin","","","","","","","","-34.15","-53.79","-1.3","-2.8","295.79","580.92","0.97","SciCam","/SciCam.20240815_192400432.jpg","PilotCam","/PilotCam.20240815_192400432.jpg","BrowCam","/BrowCam.20240815_192400432.jpg","UserSelect","/UserSelect.20240815_192400432.jpg","","","-999.99","5.22","-999.99","-999.99","66be55d0111b2e001a299826"
"2024-08-15T19:24:08.965Z","44.3592251","-124.9649790","ROV Actions","resting on BEP for stability","guest","","","","(Port) Manipulator in use","","","","-34.14","-53.79","-1.3","-2.9","295.80","580.92","0.98","SciCam","/SciCam.20240815_192408965.jpg","PilotCam","/PilotCam.20240815_192408965.jpg","BrowCam","/BrowCam.20240815_192408965.jpg","UserSelect","/UserSelect.20240815_192408965.jpg","","","-999.99","5.27","-999.99","-999.99","66be55d8111b2e001a29982a"
"2024-08-15T19:24:15.466Z","44.3592252","-124.9649798","ASNAP","","admin","","","","","","","","-34.20","-53.78","0.2","-2.1","295.72","580.85","0.97","SciCam","/SciCam.20240815_192415466.jpg","PilotCam","/PilotCam.20240815_192415466.jpg","BrowCam","/BrowCam.20240815_192415466.jpg","UserSelect","/UserSelect.20240815_192415466.jpg","","","-999.99","5.15","-999.99","-999.99","66be55df111b2e001a29982e"
"2024-08-15T19:24:30.499Z","44.3592252","-124.9649793","ASNAP","","admin","","","","","","","","-34.16","-53.78","-0.1","-2.8","295.56","580.86","1.01","SciCam","/SciCam.20240815_192430499.jpg","PilotCam","/PilotCam.20240815_192430499.jpg","BrowCam","/BrowCam.20240815_192430499.jpg","UserSelect","/UserSelect.20240815_192430499.jpg","","","-999.99","5.16","-999.99","-999.99","66be55ee111b2e001a299832"
"2024-08-15T19:24:45.530Z","44.3592252","-124.9649789","ASNAP","","admin","","","","","","","","-34.13","-53.77","-0.5","-2.8","295.65","580.89","0.99","SciCam","/SciCam.20240815_192445530.jpg","PilotCam","/PilotCam.20240815_192445530.jpg","BrowCam","/BrowCam.20240815_192445530.jpg","UserSelect","/UserSelect.20240815_192445530.jpg","","","-999.99","5.44","-999.99","-999.99","66be55fd111b2e001a299836"
"2024-08-15T19:25:00.560Z","44.3592253","-124.9649788","ASNAP","","admin","","","","","","","","-34.12","-53.76","-0.7","-2.7","295.59","580.89","0.99","SciCam","/SciCam.20240815_192500560.jpg","PilotCam","/PilotCam.20240815_192500560.jpg","BrowCam","/BrowCam.20240815_192500560.jpg","UserSelect","/UserSelect.20240815_192500560.jpg","","","-999.99","5.20","-999.99","-999.99","66be560c111b2e001a29983a"
"2024-08-15T19:25:07.603Z","44.3592253","-124.9649784","ROV Actions","grabbing BEP door to help push it on its hinges","guest","","","","(Port) Manipulator in use","","","","-34.09","-53.76","-0.9","-2.8","295.64","580.90","0.98","SciCam","/SciCam.20240815_192507603.jpg","PilotCam","/PilotCam.20240815_192507603.jpg","BrowCam","/BrowCam.20240815_192507603.jpg","UserSelect","/UserSelect.20240815_192507603.jpg","","","-999.99","5.41","-999.99","-999.99","66be5613111b2e001a29983e"
"2024-08-15T19:25:15.586Z","44.3592253","-124.9649784","ASNAP","","admin","","","","","","","","-34.09","-53.76","-0.9","-2.7","295.68","580.91","1.00","SciCam","/SciCam.20240815_192515586.jpg","PilotCam","/PilotCam.20240815_192515586.jpg","BrowCam","/BrowCam.20240815_192515586.jpg","UserSelect","/UserSelect.20240815_192515586.jpg","","","-999.99","5.22","-999.99","-999.99","66be561b111b2e001a299842"
"2024-08-15T19:25:30.609Z","44.3592256","-124.9649779","ASNAP","","admin","","","","","","","","-34.05","-53.73","-1.0","-2.7","295.42","580.90","0.97","SciCam","/SciCam.20240815_192530609.jpg","PilotCam","/PilotCam.20240815_192530609.jpg","BrowCam","/BrowCam.20240815_192530609.jpg","UserSelect","/UserSelect.20240815_192530609.jpg","","","-999.99","5.50","-999.99","-999.99","66be562a111b2e001a299846"
"2024-08-15T19:25:32.039Z","44.3592255","-124.9649775","ROV Actions","let go of BEP door","guest","","","","(Port) Manipulator in use","","","","-34.02","-53.74","-1.0","-2.9","295.23","580.90","0.97","SciCam","/SciCam.20240815_192532039.jpg","PilotCam","/PilotCam.20240815_192532039.jpg","BrowCam","/BrowCam.20240815_192532039.jpg","UserSelect","/UserSelect.20240815_192532039.jpg","","","-999.99","5.40","-999.99","-999.99","66be562c111b2e001a29984a"
"2024-08-15T19:25:45.637Z","44.3592255","-124.9649775","ASNAP","","admin","","","","","","","","-34.02","-53.74","-1.0","-2.8","295.52","580.91","0.97","SciCam","/SciCam.20240815_192545637.jpg","PilotCam","/PilotCam.20240815_192545637.jpg","BrowCam","/BrowCam.20240815_192545637.jpg","UserSelect","/UserSelect.20240815_192545637.jpg","","","-999.99","5.20","-999.99","-999.99","66be5639111b2e001a29984e"
"2024-08-15T19:26:00.525Z","44.3592255","-124.9649776","ROV Actions","grabbing BEP door to test if on its hinges","guest","","","","(Starboard) Manipulator in use","","","","-34.03","-53.74","-1.0","-2.8","295.51","580.91","0.97","SciCam","/SciCam.20240815_192600525.jpg","PilotCam","/PilotCam.20240815_192600525.jpg","BrowCam","/BrowCam.20240815_192600525.jpg","UserSelect","/UserSelect.20240815_192600525.jpg","","","-999.99","5.04","-999.99","-999.99","66be5648111b2e001a299852"
"2024-08-15T19:26:00.669Z","44.3592256","-124.9649776","ASNAP","","admin","","","","","","","","-34.03","-53.73","-1.0","-2.8","295.51","580.91","0.97","SciCam","/SciCam.20240815_192600669.jpg","PilotCam","/PilotCam.20240815_192600669.jpg","UserSelect","/UserSelect.20240815_192600669.jpg","","","","","-999.99","5.04","-999.99","-999.99","66be5648111b2e001a299855"
"2024-08-15T19:26:15.698Z","44.3592256","-124.9649776","ASNAP","","admin","","","","","","","","-34.03","-53.73","-1.1","-3.0","295.40","580.91","0.97","SciCam","/SciCam.20240815_192615698.jpg","PilotCam","/PilotCam.20240815_192615698.jpg","BrowCam","/BrowCam.20240815_192615698.jpg","UserSelect","/UserSelect.20240815_192615698.jpg","","","-999.99","5.47","-999.99","-999.99","66be5657111b2e001a29985a"
"2024-08-15T19:26:21.987Z","44.3592256","-124.9649778","ROV Actions","let go of BEP door","guest","","","","(Starboard) Manipulator in use","","","","-34.04","-53.73","-1.1","-3.0","295.39","580.91","0.97","SciCam","/SciCam.20240815_192621987.jpg","PilotCam","/PilotCam.20240815_192621987.jpg","BrowCam","/BrowCam.20240815_192621987.jpg","UserSelect","/UserSelect.20240815_192621987.jpg","","","-999.99","5.19","-999.99","-999.99","66be565d111b2e001a29985e"
"2024-08-15T19:26:30.728Z","44.3592252","-124.9649765","ASNAP","","admin","","","","","","","","-33.94","-53.77","-0.9","-3.3","294.25","580.90","1.00","SciCam","/SciCam.20240815_192630728.jpg","PilotCam","/PilotCam.20240815_192630728.jpg","BrowCam","/BrowCam.20240815_192630728.jpg","UserSelect","/UserSelect.20240815_192630728.jpg","","","-999.99","5.41","-999.99","-999.99","66be5666111b2e001a299862"
"2024-08-15T19:26:45.759Z","44.3592240","-124.9649747","ASNAP","","admin","","","","","","","","-33.80","-53.91","-1.1","-4.2","288.81","580.89","1.06","SciCam","/SciCam.20240815_192645759.jpg","PilotCam","/PilotCam.20240815_192645759.jpg","BrowCam","/BrowCam.20240815_192645759.jpg","UserSelect","/UserSelect.20240815_192645759.jpg","","","-999.99","5.27","-999.99","-999.99","66be5675111b2e001a299866"
"2024-08-15T19:26:46.423Z","44.3592240","-124.9649747","ROV Actions","pushing open BEP door","guest","","","","(Starboard) Manipulator in use","","","","-33.80","-53.91","-1.1","-4.2","288.81","580.89","1.06","SciCam","/SciCam.20240815_192646423.jpg","PilotCam","/PilotCam.20240815_192646423.jpg","BrowCam","/BrowCam.20240815_192646423.jpg","UserSelect","/UserSelect.20240815_192646423.jpg","","","-999.99","5.33","-999.99","-999.99","66be5676111b2e001a299869"
"2024-08-15T19:27:00.793Z","44.3592243","-124.9649747","ASNAP","","admin","","","","","","","","-33.80","-53.87","-1.1","-4.2","289.13","580.89","1.06","SciCam","/SciCam.20240815_192700793.jpg","PilotCam","/PilotCam.20240815_192700793.jpg","BrowCam","/BrowCam.20240815_192700793.jpg","UserSelect","/UserSelect.20240815_192700793.jpg","","","-999.99","5.23","-999.99","-999.99","66be5684111b2e001a29986e"
"2024-08-15T19:27:15.826Z","44.3592241","-124.9649749","ASNAP","","admin","","","","","","","","-33.81","-53.90","-1.2","-4.1","289.07","580.89","1.06","SciCam","/SciCam.20240815_192715826.jpg","PilotCam","/PilotCam.20240815_192715826.jpg","BrowCam","/BrowCam.20240815_192715826.jpg","UserSelect","/UserSelect.20240815_192715826.jpg","","","-999.99","5.31","-999.99","-999.99","66be5693111b2e001a299872"
"2024-08-15T19:27:30.860Z","44.3592241","-124.9649749","ASNAP","","admin","","","","","","","","-33.81","-53.90","-1.1","-4.1","289.05","580.89","1.06","SciCam","/SciCam.20240815_192730860.jpg","PilotCam","/PilotCam.20240815_192730860.jpg","BrowCam","/BrowCam.20240815_192730860.jpg","UserSelect","/UserSelect.20240815_192730860.jpg","","","-999.99","5.09","-999.99","-999.99","66be56a2111b2e001a299876"
"2024-08-15T19:27:45.893Z","44.3592241","-124.9649751","ASNAP","","admin","","","","","","","","-33.83","-53.90","-1.1","-4.1","289.11","580.89","1.06","SciCam","/SciCam.20240815_192745893.jpg","PilotCam","/PilotCam.20240815_192745893.jpg","BrowCam","/BrowCam.20240815_192745893.jpg","UserSelect","/UserSelect.20240815_192745893.jpg","","","-999.99","5.34","-999.99","-999.99","66be56b1111b2e001a29987a"
"2024-08-15T19:28:00.922Z","44.3592241","-124.9649750","ASNAP","","admin","","","","","","","","-33.82","-53.90","-1.1","-4.1","289.09","580.89","1.06","SciCam","/SciCam.20240815_192800922.jpg","PilotCam","/PilotCam.20240815_192800922.jpg","BrowCam","/BrowCam.20240815_192800922.jpg","UserSelect","/UserSelect.20240815_192800922.jpg","","","-999.99","5.25","-999.99","-999.99","66be56c0111b2e001a29987e"
"2024-08-15T19:28:15.948Z","44.3592240","-124.9649750","ASNAP","","admin","","","","","","","","-33.82","-53.91","-1.0","-4.1","289.09","580.89","1.06","SciCam","/SciCam.20240815_192815948.jpg","PilotCam","/PilotCam.20240815_192815948.jpg","BrowCam","/BrowCam.20240815_192815948.jpg","UserSelect","/UserSelect.20240815_192815948.jpg","","","-999.99","5.12","-999.99","-999.99","66be56cf111b2e001a299882"
"2024-08-15T19:28:30.979Z","44.3592241","-124.9649749","ASNAP","","admin","","","","","","","","-33.81","-53.90","-1.0","-4.1","289.09","580.88","1.02","SciCam","/SciCam.20240815_192830979.jpg","PilotCam","/PilotCam.20240815_192830979.jpg","BrowCam","/BrowCam.20240815_192830979.jpg","UserSelect","/UserSelect.20240815_192830979.jpg","","","-999.99","5.17","-999.99","-999.99","66be56de111b2e001a299886"
"2024-08-15T19:28:46.003Z","44.3592241","-124.9649749","ASNAP","","admin","","","","","","","","-33.81","-53.90","-1.0","-4.1","289.07","580.89","1.05","SciCam","/SciCam.20240815_192846003.jpg","PilotCam","/PilotCam.20240815_192846003.jpg","BrowCam","/BrowCam.20240815_192846003.jpg","UserSelect","/UserSelect.20240815_192846003.jpg","","","-999.99","5.26","-999.99","-999.99","66be56ee111b2e001a29988a"
"2024-08-15T19:29:01.033Z","44.3592241","-124.9649749","ASNAP","","admin","","","","","","","","-33.81","-53.90","-1.0","-4.1","289.07","580.89","1.05","SciCam","/SciCam.20240815_192901033.jpg","PilotCam","/PilotCam.20240815_192901033.jpg","BrowCam","/BrowCam.20240815_192901033.jpg","UserSelect","/UserSelect.20240815_192901033.jpg","","","-999.99","5.45","-999.99","-999.99","66be56fd111b2e001a29988e"
"2024-08-15T19:29:02.685Z","44.3592241","-124.9649749","ROV Actions","pulled latch to ensure security","guest","","","","(Port) Manipulator in use","","","","-33.81","-53.90","-0.9","-4.1","289.06","580.88","1.05","SciCam","/SciCam.20240815_192902685.jpg","PilotCam","/PilotCam.20240815_192902685.jpg","BrowCam","/BrowCam.20240815_192902685.jpg","UserSelect","/UserSelect.20240815_192902685.jpg","","","-999.99","5.33","-999.99","-999.99","66be56fe111b2e001a299892"
"2024-08-15T19:29:14.000Z","","","SulisCam","","admin","","","","","sulis_20240815192914.jpg","","","","","","","","","","","","","","","","","","-3.385","-0.132","","","","","66be95b5111b2e001a29b1c7"
"2024-08-15T19:29:16.066Z","44.3592241","-124.9649746","ASNAP","","admin","","","","","","","","-33.79","-53.90","-0.7","-3.7","289.02","580.88","1.05","SciCam","/SciCam.20240815_192916066.jpg","PilotCam","/PilotCam.20240815_192916066.jpg","BrowCam","/BrowCam.20240815_192916066.jpg","UserSelect","/UserSelect.20240815_192916066.jpg","","","-999.99","5.39","-999.99","-999.99","66be570c111b2e001a299896"
"2024-08-15T19:29:25.000Z","","","SulisCam","","admin","","","","","sulis_20240815192925.jpg","","","","","","","","","","","","","","","","","","-4.001","-0.833","","","","","66be95b5111b2e001a29b1c9"
"2024-08-15T19:29:31.096Z","44.3592235","-124.9649758","ASNAP","","admin","","","","","","","","-33.88","-53.96","-0.7","-4.0","289.55","580.88","1.05","SciCam","/SciCam.20240815_192931096.jpg","PilotCam","/PilotCam.20240815_192931096.jpg","BrowCam","/BrowCam.20240815_192931096.jpg","UserSelect","/UserSelect.20240815_192931096.jpg","","","-999.99","5.15","-999.99","-999.99","66be571b111b2e001a29989a"
"2024-08-15T19:29:46.128Z","44.3592234","-124.9649759","ASNAP","","admin","","","","","","","","-33.89","-53.97","-0.8","-4.0","289.54","580.88","1.06","SciCam","/SciCam.20240815_192946128.jpg","PilotCam","/PilotCam.20240815_192946128.jpg","BrowCam","/BrowCam.20240815_192946128.jpg","UserSelect","/UserSelect.20240815_192946128.jpg","","","-999.99","5.46","-999.99","-999.99","66be572a111b2e001a29989e"
"2024-08-15T19:29:59.660Z","44.3592234","-124.9649758","Biology Type","","guest","","","Jelly","","","","","-33.88","-53.97","-0.8","-4.0","289.52","580.88","1.06","SciCam","/SciCam.20240815_192959660.jpg","BrowCam","/BrowCam.20240815_192959660.jpg","UserSelect","/UserSelect.20240815_192959660.jpg","","","","","-999.99","5.30","-999.99","-999.99","66be5737111b2e001a2998a2"
"2024-08-15T19:30:01.160Z","44.3592234","-124.9649758","ASNAP","","admin","","","","","","","","-33.88","-53.97","-0.8","-4.0","289.53","580.88","1.06","SciCam","/SciCam.20240815_193001160.jpg","PilotCam","/PilotCam.20240815_193001160.jpg","BrowCam","/BrowCam.20240815_193001160.jpg","UserSelect","/UserSelect.20240815_193001160.jpg","","","-999.99","5.19","-999.99","-999.99","66be5739111b2e001a2998a6"
"2024-08-15T19:30:08.469Z","44.3592234","-124.9649758","Biology Type","","guest","","","Jelly","","","","","-33.88","-53.97","-0.8","-4.0","289.51","580.88","1.05","SciCam","/SciCam.20240815_193008469.jpg","PilotCam","/PilotCam.20240815_193008469.jpg","BrowCam","/BrowCam.20240815_193008469.jpg","UserSelect","/UserSelect.20240815_193008469.jpg","","","-999.99","5.38","-999.99","-999.99","66be5740111b2e001a2998aa"
"2024-08-15T19:30:16.194Z","44.3592233","-124.9649758","ASNAP","","admin","","","","","","","","-33.88","-53.99","1.8","-7.5","288.55","580.66","1.25","SciCam","/SciCam.20240815_193016194.jpg","PilotCam","/PilotCam.20240815_193016194.jpg","BrowCam","/BrowCam.20240815_193016194.jpg","UserSelect","/UserSelect.20240815_193016194.jpg","","","-999.99","5.34","-999.99","-999.99","66be5748111b2e001a2998ae"
