"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.event_comment","event_option.filename","event_option.milestone","event_option.new_watchstander","event_option.sample_description","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64ec27aa95482d0019b26fb3","2023-08-28T04:50:50.195Z","ASNAP","admin","",,,,,,,,,"meters","1.3","meters","773.342","deg","191.073","ddeg","44.56983994","ddeg","-125.14664593",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045050195.jpg",,"/BrowCam.20230828_045050195.jpg",,"/UserSelect.20230828_045050195.jpg",,"/SciCam.20230828_045050195.jpg","meters","0.00","meters","773.32","deg","190.03","ddeg","0.4576086","meters","9891620.42","meters","-4901710.48","ddeg","-0.6301367","deg","-2.0","deg","0.1","degC","4.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec27c895482d0019b26fb8","2023-08-28T04:51:20.245Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.324","deg","194.166","ddeg","44.56984141","ddeg","-125.14664407",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045120245.jpg",,"/BrowCam.20230828_045120245.jpg",,"/UserSelect.20230828_045120245.jpg",,"/SciCam.20230828_045120245.jpg","meters","0.00","meters","774.32","deg","193.29","ddeg","0.4576068","meters","9891620.23","meters","-4901710.68","ddeg","-0.6301391","deg","-1.9","deg","-3.0","degC","4.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8a95482d0019b28ff4","2023-08-28T04:51:28.000Z","SulisCam","admin","",,,"sulis_20230828045128.jpg",,,,,,"meters","0.300","meters","774.324","deg","194.2","ddeg","44.56984304","ddeg","-125.14664399","deg","-1.280","deg","-2.793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec27e695482d0019b26fbc","2023-08-28T04:51:50.291Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.270","deg","207.433","ddeg","44.56985160","ddeg","-125.14664639",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045150291.jpg",,"/BrowCam.20230828_045150291.jpg",,"/UserSelect.20230828_045150291.jpg",,"/SciCam.20230828_045150291.jpg","meters","0.00","meters","774.29","deg","206.40","ddeg","0.4576129","meters","9891619.87","meters","-4901710.00","ddeg","-0.6301437","deg","-1.1","deg","-1.8","degC","4.07","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8a95482d0019b28ff6","2023-08-28T04:52:16.000Z","SulisCam","admin","",,,"sulis_20230828045216.jpg",,,,,,"meters","0.299","meters","774.288","deg","213.6","ddeg","44.56985681","ddeg","-125.14665041","deg","-0.265","deg","-2.194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec280495482d0019b26fc0","2023-08-28T04:52:20.332Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.288","deg","213.600","ddeg","44.56985709","ddeg","-125.14665104",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045220332.jpg",,"/BrowCam.20230828_045220332.jpg",,"/UserSelect.20230828_045220332.jpg",,"/SciCam.20230828_045220332.jpg","meters","0.00","meters","774.29","deg","212.65","ddeg","0.4576180","meters","9891619.73","meters","-4901709.44","ddeg","-0.6301454","deg","-0.9","deg","-2.4","degC","4.10","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec282295482d0019b26fc4","2023-08-28T04:52:50.378Z","ASNAP","admin","",,,,,,,,,"meters","0.2","meters","774.287","deg","213.538","ddeg","44.56985894","ddeg","-125.14665388",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045250378.jpg",,"/BrowCam.20230828_045250378.jpg",,"/UserSelect.20230828_045250378.jpg",,"/SciCam.20230828_045250378.jpg","meters","0.00","meters","774.29","deg","212.63","ddeg","-0.1320255","meters","9992576.60","meters","-4967232.02","ddeg","0.6407328","deg","-0.9","deg","-2.4","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8a95482d0019b28ff8","2023-08-28T04:52:51.000Z","SulisCam","admin","",,,"sulis_20230828045251.jpg",,,,,,"meters","0.201","meters","774.287","deg","213.5","ddeg","44.56985894","ddeg","-125.14665388","deg","-0.318","deg","-2.198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec282595482d0019b26fc8","2023-08-28T04:52:53.378Z","Biology Type","guest","eelpout",,,,,,,,"Fish","meters","0.3","meters","774.287","deg","213.589","ddeg","44.56985930","ddeg","-125.14665410",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045253378.jpg",,"/BrowCam.20230828_045253378.jpg",,"/UserSelect.20230828_045253378.jpg",,"/SciCam.20230828_045253378.jpg","meters","0.00","meters","774.29","deg","212.63","ddeg","0.4236648","meters","9892748.53","meters","-4905482.40","ddeg","-0.6159357","deg","-0.9","deg","-2.4","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec284095482d0019b26fcc","2023-08-28T04:53:20.424Z","ASNAP","admin","",,,,,,,,,"meters","0.2","meters","774.287","deg","213.645","ddeg","44.56986102","ddeg","-125.14665378",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045320424.jpg",,"/BrowCam.20230828_045320424.jpg",,"/UserSelect.20230828_045320424.jpg",,"/SciCam.20230828_045320424.jpg","meters","0.00","meters","774.29","deg","212.67","ddeg","1.1193343","meters","9831593.97","meters","-4828177.96","ddeg","-1.3857694","deg","-0.9","deg","-2.4","degC","4.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8a95482d0019b28ffa","2023-08-28T04:53:27.000Z","SulisCam","admin","",,,"sulis_20230828045327.jpg",,,,,,"meters","0.198","meters","774.286","deg","213.6","ddeg","44.56986098","ddeg","-125.14665339","deg","-0.316","deg","-2.210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec9e8a95482d0019b28ffc","2023-08-28T04:53:33.000Z","SulisCam","admin","",,,"sulis_20230828045333.jpg",,,,,,"meters","0.004","meters","774.287","deg","213.6","ddeg","44.56986092","ddeg","-125.14665301","deg","-0.317","deg","-2.212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec285e95482d0019b26fd0","2023-08-28T04:53:50.467Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.288","deg","213.630","ddeg","44.56985977","ddeg","-125.14665186",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045350467.jpg",,"/BrowCam.20230828_045350467.jpg",,"/UserSelect.20230828_045350467.jpg",,"/SciCam.20230828_045350467.jpg","meters","0.00","meters","774.29","deg","212.67","ddeg","0.5017074","meters","9945647.61","meters","-4896810.12","ddeg","0.0499753","deg","-0.9","deg","-2.4","degC","4.09","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec287c95482d0019b26fd4","2023-08-28T04:54:20.511Z","ASNAP","admin","",,,,,,,,,"meters","0.5","meters","774.058","deg","188.083","ddeg","44.56985144","ddeg","-125.14664738",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045420511.jpg",,"/BrowCam.20230828_045420511.jpg",,"/UserSelect.20230828_045420511.jpg",,"/SciCam.20230828_045420511.jpg","meters","0.00","meters","774.02","deg","187.24","ddeg","0.5017022","meters","9945648.01","meters","-4896810.70","ddeg","0.0499803","deg","-2.9","deg","-0.5","degC","4.31","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec289a95482d0019b26fd8","2023-08-28T04:54:50.556Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.323","deg","188.440","ddeg","44.56984295","ddeg","-125.14664258",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045450556.jpg",,"/BrowCam.20230828_045450556.jpg",,"/UserSelect.20230828_045450556.jpg",,"/SciCam.20230828_045450556.jpg","meters","0.00","meters","774.32","deg","187.54","ddeg","0.0921285","meters","9902298.99","meters","-4942323.49","ddeg","-0.4957114","deg","-1.9","deg","-3.1","degC","4.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec28ac95482d0019b26fdc","2023-08-28T04:55:08.456Z","ROV Actions","guest","Lifted old CAT to return to basket","(Starboard) Manipulator in use",,,,,,,,"meters","0.4","meters","774.303","deg","187.801","ddeg","44.56984024","ddeg","-125.14664280",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045508456.jpg",,"/BrowCam.20230828_045508456.jpg",,"/UserSelect.20230828_045508456.jpg",,"/SciCam.20230828_045508456.jpg","meters","0.00","meters","774.30","deg","187.02","ddeg","0.2025834","meters","9894670.87","meters","-4930049.48","ddeg","-0.5917367","deg","-5.1","deg","-3.0","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8a95482d0019b28ffe","2023-08-28T04:55:14.000Z","SulisCam","admin","",,,"sulis_20230828045514.jpg",,,,,,"meters","0.500","meters","774.291","deg","187.9","ddeg","44.56983942","ddeg","-125.14664297","deg","-4.787","deg","-2.747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec28b895482d0019b26fe0","2023-08-28T04:55:20.585Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.297","deg","187.845","ddeg","44.56983812","ddeg","-125.14664323",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045520585.jpg",,"/BrowCam.20230828_045520585.jpg",,"/UserSelect.20230828_045520585.jpg",,"/SciCam.20230828_045520585.jpg","meters","0.00","meters","774.29","deg","187.05","ddeg","0.2025839","meters","9894670.84","meters","-4930049.43","ddeg","-0.5917371","deg","-5.6","deg","-2.8","degC","4.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8a95482d0019b29000","2023-08-28T04:55:24.000Z","SulisCam","admin","",,,"sulis_20230828045524.jpg",,,,,,"meters","0.400","meters","774.329","deg","187.8","ddeg","44.56983755","ddeg","-125.14664336","deg","-2.893","deg","-3.071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec28d695482d0019b26fe4","2023-08-28T04:55:50.630Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.333","deg","187.735","ddeg","44.56983296","ddeg","-125.14664599",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045550630.jpg",,"/BrowCam.20230828_045550630.jpg",,"/UserSelect.20230828_045550630.jpg",,"/SciCam.20230828_045550630.jpg","meters","0.00","meters","774.33","deg","186.91","ddeg","0.2025851","meters","9894670.69","meters","-4930049.30","ddeg","-0.5917389","deg","-3.2","deg","-3.2","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec28f495482d0019b26fe8","2023-08-28T04:56:20.650Z","ASNAP","admin","",,,,,,,,,"meters","1.7","meters","773.084","deg","159.446","ddeg","44.56984581","ddeg","-125.14663813",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045620650.jpg",,"/BrowCam.20230828_045620650.jpg",,"/UserSelect.20230828_045620650.jpg",,"/SciCam.20230828_045620650.jpg","meters","0.00","meters","773.11","deg","159.79","ddeg","0.2025960","meters","9894670.62","meters","-4930048.08","ddeg","-0.5917398","deg","-4.8","deg","-1.9","degC","4.23","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec291295482d0019b26fec","2023-08-28T04:56:50.694Z","ASNAP","admin","",,,,,,,,,"meters","2.7","meters","771.638","deg","103.442","ddeg","44.56989430","ddeg","-125.14657176",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045650694.jpg",,"/BrowCam.20230828_045650694.jpg",,"/UserSelect.20230828_045650694.jpg",,"/SciCam.20230828_045650694.jpg","meters","0.00","meters","771.63","deg","102.72","ddeg","0.2026519","meters","9894673.65","meters","-4930041.87","ddeg","-0.5917017","deg","-4.8","deg","-2.2","degC","4.16","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec293095482d0019b26ff0","2023-08-28T04:57:20.720Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","772.605","deg","103.561","ddeg","44.56992947","ddeg","-125.14648260",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045720720.jpg",,"/BrowCam.20230828_045720720.jpg",,"/UserSelect.20230828_045720720.jpg",,"/SciCam.20230828_045720720.jpg","meters","0.00","meters","772.59","deg","102.78","ddeg","0.2026853","meters","9894678.74","meters","-4930038.16","ddeg","-0.5916376","deg","-4.3","deg","-2.1","degC","4.06","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec294e95482d0019b26ff4","2023-08-28T04:57:50.765Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.248","deg","105.218","ddeg","44.56992477","ddeg","-125.14646169",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045750765.jpg",,"/BrowCam.20230828_045750765.jpg",,"/UserSelect.20230828_045750765.jpg",,"/SciCam.20230828_045750765.jpg","meters","0.00","meters","774.25","deg","104.39","ddeg","0.2026811","meters","9894680.15","meters","-4930038.63","ddeg","-0.5916199","deg","-4.5","deg","-2.3","degC","4.02","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8a95482d0019b29002","2023-08-28T04:57:52.000Z","SulisCam","admin","",,,"sulis_20230828045752.jpg",,,,,,"meters","0.500","meters","774.279","deg","105.3","ddeg","44.56992451","ddeg","-125.14646167","deg","-3.916","deg","-1.735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec296295482d0019b26ff8","2023-08-28T04:58:10.778Z","FREE_FORM","guest","Stowing CAT-2022 in undervator",,,,,,,,,"meters","0.4","meters","774.353","deg","108.050","ddeg","44.56992173","ddeg","-125.14646207",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045810778.jpg",,"/BrowCam.20230828_045810778.jpg",,"/UserSelect.20230828_045810778.jpg",,"/SciCam.20230828_045810778.jpg","meters","0.00","meters","774.35","deg","107.36","ddeg","0.2026802","meters","9894680.21","meters","-4930038.73","ddeg","-0.5916191","deg","-3.8","deg","-1.5","degC","4.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec296c95482d0019b26ffc","2023-08-28T04:58:20.807Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.353","deg","107.991","ddeg","44.56992102","ddeg","-125.14646207",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045820807.jpg",,"/BrowCam.20230828_045820807.jpg",,"/UserSelect.20230828_045820807.jpg",,"/SciCam.20230828_045820807.jpg","meters","0.00","meters","774.35","deg","107.30","ddeg","0.2026800","meters","9894680.16","meters","-4930038.75","ddeg","-0.5916197","deg","-3.8","deg","-1.5","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8a95482d0019b29004","2023-08-28T04:58:44.000Z","SulisCam","admin","",,,"sulis_20230828045844.jpg",,,,,,"meters","0.499","meters","774.354","deg","107.9","ddeg","44.56992025","ddeg","-125.14646072","deg","-3.851","deg","-1.553",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec298a95482d0019b27000","2023-08-28T04:58:50.835Z","ASNAP","admin","",,,,,,,,,"meters","0.5","meters","774.356","deg","107.867","ddeg","44.56991992","ddeg","-125.14646078",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045850835.jpg",,"/BrowCam.20230828_045850835.jpg",,"/UserSelect.20230828_045850835.jpg",,"/SciCam.20230828_045850835.jpg","meters","0.00","meters","774.35","deg","107.20","ddeg","0.2026789","meters","9894680.00","meters","-4930038.87","ddeg","-0.5916218","deg","-4.8","deg","-1.9","degC","4.10","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec29a895482d0019b27004","2023-08-28T04:59:20.877Z","ASNAP","admin","",,,,,,,,,"meters","0.5","meters","774.353","deg","107.677","ddeg","44.56991918","ddeg","-125.14646532",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045920877.jpg",,"/BrowCam.20230828_045920877.jpg",,"/UserSelect.20230828_045920877.jpg",,"/SciCam.20230828_045920877.jpg","meters","0.00","meters","774.35","deg","107.07","ddeg","0.2026778","meters","9894679.82","meters","-4930038.99","ddeg","-0.5916240","deg","-4.8","deg","-1.7","degC","4.05","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec29c695482d0019b27008","2023-08-28T04:59:50.896Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.356","deg","107.778","ddeg","44.56991227","ddeg","-125.14646671",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_045950896.jpg",,"/BrowCam.20230828_045950896.jpg",,"/UserSelect.20230828_045950896.jpg",,"/SciCam.20230828_045950896.jpg","meters","0.00","meters","774.35","deg","107.16","ddeg","0.2026764","meters","9894679.60","meters","-4930039.15","ddeg","-0.5916268","deg","-4.4","deg","-1.4","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec29e495482d0019b2700c","2023-08-28T05:00:20.941Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.356","deg","107.708","ddeg","44.56991449","ddeg","-125.14646250",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050020941.jpg",,"/BrowCam.20230828_050020941.jpg",,"/UserSelect.20230828_050020941.jpg",,"/SciCam.20230828_050020941.jpg","meters","0.00","meters","774.36","deg","107.08","ddeg","0.2026753","meters","9894679.45","meters","-4930039.27","ddeg","-0.5916287","deg","-4.7","deg","-1.7","degC","4.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec29eb95482d0019b27010","2023-08-28T05:00:27.577Z","FREE_FORM","guest","Attaching first ratchet strap to CAT-2022",,,,,,,,,"meters","0.5","meters","774.356","deg","107.657","ddeg","44.56991691","ddeg","-125.14646155",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050027577.jpg",,"/BrowCam.20230828_050027577.jpg",,"/UserSelect.20230828_050027577.jpg",,"/SciCam.20230828_050027577.jpg","meters","0.00","meters","774.36","deg","107.07","ddeg","0.2026750","meters","9894679.40","meters","-4930039.30","ddeg","-0.5916293","deg","-4.6","deg","-1.6","degC","4.07","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2a0295482d0019b27014","2023-08-28T05:00:50.983Z","ASNAP","admin","",,,,,,,,,"meters","0.5","meters","774.355","deg","107.603","ddeg","44.56992473","ddeg","-125.14645818",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050050983.jpg",,"/BrowCam.20230828_050050983.jpg",,"/UserSelect.20230828_050050983.jpg",,"/SciCam.20230828_050050983.jpg","meters","0.00","meters","774.35","deg","107.07","ddeg","0.2026737","meters","9894679.22","meters","-4930039.45","ddeg","-0.5916316","deg","-4.6","deg","-1.6","degC","4.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2a2195482d0019b27018","2023-08-28T05:01:21.001Z","ASNAP","admin","",,,,,,,,,"meters","0.5","meters","774.353","deg","107.356","ddeg","44.56992641","ddeg","-125.14645565",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050121001.jpg",,"/BrowCam.20230828_050121001.jpg",,"/UserSelect.20230828_050121001.jpg",,"/SciCam.20230828_050121001.jpg","meters","0.00","meters","774.35","deg","106.77","ddeg","0.2026725","meters","9894679.10","meters","-4930039.58","ddeg","-0.5916331","deg","-4.7","deg","-1.6","degC","4.07","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2a3f95482d0019b2701c","2023-08-28T05:01:51.051Z","ASNAP","admin","",,,,,,,,,"meters","0.5","meters","774.353","deg","107.368","ddeg","44.56992340","ddeg","-125.14645863",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050151051.jpg",,"/BrowCam.20230828_050151051.jpg",,"/UserSelect.20230828_050151051.jpg",,"/SciCam.20230828_050151051.jpg","meters","0.00","meters","774.35","deg","106.79","ddeg","0.2026717","meters","9894679.03","meters","-4930039.67","ddeg","-0.5916340","deg","-4.7","deg","-1.6","degC","4.11","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2a4695482d0019b27020","2023-08-28T05:01:58.936Z","FREE_FORM","guest","Tightening ratche strap",,,,,,,,,"meters","0.4","meters","774.352","deg","107.283","ddeg","44.56992153","ddeg","-125.14646025",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050158936.jpg",,"/BrowCam.20230828_050158936.jpg",,"/UserSelect.20230828_050158936.jpg",,"/SciCam.20230828_050158936.jpg","meters","0.00","meters","774.35","deg","106.78","ddeg","0.2026714","meters","9894678.99","meters","-4930039.71","ddeg","-0.5916345","deg","-4.6","deg","-1.5","degC","4.05","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2a5d95482d0019b27024","2023-08-28T05:02:21.094Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.353","deg","107.325","ddeg","44.56991275","ddeg","-125.14646600",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050221094.jpg",,"/BrowCam.20230828_050221094.jpg",,"/UserSelect.20230828_050221094.jpg",,"/SciCam.20230828_050221094.jpg","meters","0.00","meters","774.35","deg","106.78","ddeg","0.2026701","meters","9894678.84","meters","-4930039.85","ddeg","-0.5916364","deg","-4.5","deg","-1.5","degC","4.12","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2a7b95482d0019b27028","2023-08-28T05:02:51.153Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.352","deg","106.682","ddeg","44.56990555","ddeg","-125.14647027",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050251153.jpg",,"/BrowCam.20230828_050251153.jpg",,"/UserSelect.20230828_050251153.jpg",,"/SciCam.20230828_050251153.jpg","meters","0.00","meters","774.35","deg","106.18","ddeg","0.2026690","meters","9894678.71","meters","-4930039.97","ddeg","-0.5916380","deg","-4.7","deg","-1.3","degC","4.06","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2a9995482d0019b2702c","2023-08-28T05:03:21.211Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.351","deg","106.733","ddeg","44.56990392","ddeg","-125.14646676",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050321211.jpg",,"/BrowCam.20230828_050321211.jpg",,"/UserSelect.20230828_050321211.jpg",,"/SciCam.20230828_050321211.jpg","meters","0.00","meters","774.35","deg","106.20","ddeg","0.2026683","meters","9894678.56","meters","-4930040.05","ddeg","-0.5916399","deg","-4.6","deg","-1.3","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2aaa95482d0019b27030","2023-08-28T05:03:38.096Z","FREE_FORM","guest","Tightening second ratchet strap",,,,,,,,,"meters","0.4","meters","774.350","deg","106.740","ddeg","44.56990369","ddeg","-125.14646310",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050338096.jpg",,"/BrowCam.20230828_050338096.jpg",,"/UserSelect.20230828_050338096.jpg",,"/SciCam.20230828_050338096.jpg","meters","0.00","meters","774.35","deg","106.20","ddeg","0.2026677","meters","9894678.47","meters","-4930040.12","ddeg","-0.5916410","deg","-4.7","deg","-1.3","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2ab795482d0019b27034","2023-08-28T05:03:51.253Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.352","deg","105.796","ddeg","44.56990434","ddeg","-125.14646198",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050351253.jpg",,"/BrowCam.20230828_050351253.jpg",,"/UserSelect.20230828_050351253.jpg",,"/SciCam.20230828_050351253.jpg","meters","0.00","meters","774.35","deg","105.26","ddeg","0.2026672","meters","9894678.43","meters","-4930040.17","ddeg","-0.5916415","deg","-4.8","deg","-1.3","degC","4.11","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec2ad595482d0019b27038","2023-08-28T05:04:21.282Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.353","deg","105.930","ddeg","44.56991083","ddeg","-125.14646648",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_050421282.jpg",,"/BrowCam.20230828_050421282.jpg",,"/UserSelect.20230828_050421282.jpg",,"/SciCam.20230828_050421282.jpg","meters","0.00","meters","774.35","deg","105.39","ddeg","0.2026671","meters","9894678.35","meters","-4930040.18","ddeg","-0.5916425","deg","-5.1","deg","-1.3","degC","4.05","degC","-999.99","degC","-999.99","degC","-999.99"
